,GeneID,Function,OrganismID
896,['OEU44842.1\nOEU45296.1\nOEU45440.1' 'OEU44842.1'],etfA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
897,['OEU60987.1' 'OEU60987.1'],etfA,Seep-SRB1g_sp._C00003104
898,['OEU55707.1' 'OEU55707.1'],etfA,Seep-SRB1g_sp._C00003106
899,['Ga0123269_15051' '-'],etfA,Seep-SRB1g_sp._Cons3730e01UFb1
900,['Ga0402030_bin2_1537' 'Ga0402030_bin2_1537'],etfA,Seep-SRB1g_sp._C10073A
901,['-' '-'],etfA,Seep-SRB1a_sp_C9063A
902,['-' '-'],etfA,Seep-SRB1a_sp_C7059A
903,['OEU83940.1' 'OEU83940.1'],etfA,Desulfobulbaceae_bacterium_C00003063
904,['OEU54922.1' 'OEU54922.1'],etfA,Desulfobulbaceae_bacterium_S3730MH12
905,['OEU48425.1' 'OEU48426.1'],etfA,Desulfobulbaceae_bacterium_S5133MH15
906,['PXF59921.1' 'PXF59921.1'],etfA,E20 SRB2
907,['PXF56020.1' 'PXF56020.1'],etfA,G37 SRB2
908,['WP_066064793.1' 'WP_066064793.1'],etfA,HotSeep1
909,['<1e-30' '<1e-30'],etfA,
910,[nan nan],etfA,
911,[nan nan],etfA,
912,['-' '-'],etfB,Desulfobacterales_sp._PC51MH44
913,['OEU61606.1\nOEU62929.1' '-'],etfB,Desulfobacterales_sp._S5133MH16
914,['2513990103\n2513990975' '-'],etfB,Desulfosarcina_sp._BuS5
915,['2512526981\n2512527416' '-'],etfB,Desulfococcus_biacutus_KMRActS
916,['2502445894\n2502446110' '-'],etfB,Desulfonema_limicola_Jadebusen_DSM_2076
917,['2502432387\n2502433429\n2502434789\n2502439570\n2502440323' '-'],etfB,Desulfosarcina_variabilis_Montpellier
918,['2524232320\n2524233491' '-'],etfB,Desulfatirhabdium_butyrativorans_DSM_18734
919,[2508602803 '-'],etfB,Desulfobacter_postgatei_2ac9
920,"['2524511459, 2524509295' '-']",etfB,Desulfobacula_toluolica_Tol2
921,[2523440235 '-'],etfB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
922,[2503697236 '-'],etfB,Desulfococcus_oleovorans_Hxd3
923,[2523114125 '-'],etfB,Desulfatibacillum_aliphaticivorans_DSM_15576_
924,[2588101327 '-'],etfB,Desulfatibacillum_alkenivorans_DSM_16219
925,['2527180105\n2527181126\n2527181506\n2527182485' '-'],etfB,Desulfobacterium_anilini_DSM_4660
926,[2504154075 2504154075],etfB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
927,[2562336300 2562336299],etfB,Desulfocapsa_sulfexigens_DSM_10523
928,[649926858 649926858],etfB,Desulfobulbus_propionicus_1pr3_DSM_2032
929,[2558015556 2558015556],etfB,Desulfobulbus_elongatus_DSM_2908
930,[2523916325 2523916325],etfB,Desulfobulbus_mediterraneus_DSM_13871
931,[2523440235 '-'],etfB,Desulfocurvus_vexinensis_DSM_17965
932,['-' '-'],etfB,Desulfovibrio_vulgaris_RCH1
933,['-' '-'],etfB,Desulfonatronum_thioautotrophicum_ASO4_1
934,['-' '-'],etfB,Desulfomicrobium_escambiense_DSM_10707
935,['-' '-'],etfB,Shewanella_oneidensis_MR_1
936,['-' '-'],etfB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
937,['-' '-'],etfB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
938,['OEU80402.1\nOEU80574.1\nOEU81532.1' '-'],etfB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
939,['OEU44843.1\nOEU45295.1\nOEU45439.1' 'OEU44843.1'],etfB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
940,['OEU60986.1' 'OEU60986.1'],etfB,Seep-SRB1g_sp._C00003104
941,['OEU55706.1' 'OEU55706.1'],etfB,Seep-SRB1g_sp._C00003106
942,['-' '-'],etfB,Seep-SRB1g_sp._Cons3730e01UFb1
943,['Ga0402030_bin2_1538' 'Ga0402030_bin2_1538'],etfB,Seep-SRB1g_sp._C10073A
944,['-' '-'],etfB,Seep-SRB1a_sp_C9063A
945,['-' '-'],etfB,Seep-SRB1a_sp_C7059A
946,['OEU83941.1' 'OEU83941.1'],etfB,Desulfobulbaceae_bacterium_C00003063
947,['OEU54923.1' 'OEU54923.1'],etfB,Desulfobulbaceae_bacterium_S3730MH12
948,['OEU48426.1' 'OEU48425.1'],etfB,Desulfobulbaceae_bacterium_S5133MH15
949,['PXF59922.1' 'PXF59922.1'],etfB,E20 SRB2
950,['PXF56021.1' 'PXF56021.1'],etfB,G37 SRB2
951,['WP_066064796.1' 'WP_066064796.1'],etfB,HotSeep1
952,['<1e-30' '<1e-30'],etfB,
953,"[nan
 'filtered using the sequence motif ""IDGDTAQVGP"" and corroborate using  phylogeny']",etfB,
954,"[nan 'etfB has ""IDGETAQVGP"" in HotSeep1']",etfB,
955,['-' '-'],etfA,Desulfobacterales_sp._PC51MH44
956,['OEU61607.1\nOEU62928.1' '-'],etfA,Desulfobacterales_sp._S5133MH16
957,['2513990102\n2513990974' '-'],etfA,Desulfosarcina_sp._BuS5
958,['2512526982\n2512527415' '-'],etfA,Desulfococcus_biacutus_KMRActS
959,['2502445893\n2502446111' '-'],etfA,Desulfonema_limicola_Jadebusen_DSM_2076
960,['2502432386\n2502433428\n2502434788\n2502439571\n2502440324' '-'],etfA,Desulfosarcina_variabilis_Montpellier
961,['2524232321\n2524233492' '-'],etfA,Desulfatirhabdium_butyrativorans_DSM_18734
962,[2508602804 '-'],etfA,Desulfobacter_postgatei_2ac9
963,"['2524511458, 2524509296' '-']",etfA,Desulfobacula_toluolica_Tol2
964,[2523440234 '-'],etfA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
965,[2503697235 '-'],etfA,Desulfococcus_oleovorans_Hxd3
966,[2523114126 '-'],etfA,Desulfatibacillum_aliphaticivorans_DSM_15576_
967,[2588101328 '-'],etfA,Desulfatibacillum_alkenivorans_DSM_16219
968,['2527180106\n2527181327\n2527181505\n2527182486' '-'],etfA,Desulfobacterium_anilini_DSM_4660
969,[2504154076 2504154076],etfA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
970,[2562336299 2562336300],etfA,Desulfocapsa_sulfexigens_DSM_10523
971,[649926857 649926857],etfA,Desulfobulbus_propionicus_1pr3_DSM_2032
972,[2558015557 2558015557],etfA,Desulfobulbus_elongatus_DSM_2908
973,[2523916324 2523916324],etfA,Desulfobulbus_mediterraneus_DSM_13871
974,[2523440234 '-'],etfA,Desulfocurvus_vexinensis_DSM_17965
975,['-' '-'],etfA,Desulfovibrio_vulgaris_RCH1
976,['-' '-'],etfA,Desulfonatronum_thioautotrophicum_ASO4_1
977,['-' '-'],etfA,Desulfomicrobium_escambiense_DSM_10707
978,['-' '-'],etfA,Shewanella_oneidensis_MR_1
979,['-' '-'],etfA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
980,['-' '-'],etfA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
981,['OEU80403.1\nOEU80575.1\nOEU81531.1' '-'],etfA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
982,['OEU44842.1\nOEU45296.1\nOEU45440.1' 'OEU44842.1'],etfA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
983,['OEU60987.1' 'OEU60987.1'],etfA,Seep-SRB1g_sp._C00003104
984,['OEU55707.1' 'OEU55707.1'],etfA,Seep-SRB1g_sp._C00003106
985,['Ga0123269_15051' '-'],etfA,Seep-SRB1g_sp._Cons3730e01UFb1
986,['Ga0402030_bin2_1537' 'Ga0402030_bin2_1537'],etfA,Seep-SRB1g_sp._C10073A
987,['-' '-'],etfA,Seep-SRB1a_sp_C9063A
988,['-' '-'],etfA,Seep-SRB1a_sp_C7059A
989,['OEU83940.1' 'OEU83940.1'],etfA,Desulfobulbaceae_bacterium_C00003063
990,['OEU54922.1' 'OEU54922.1'],etfA,Desulfobulbaceae_bacterium_S3730MH12
991,['OEU48425.1' 'OEU48426.1'],etfA,Desulfobulbaceae_bacterium_S5133MH15
992,['PXF59921.1' 'PXF59921.1'],etfA,E20 SRB2
993,['PXF56020.1' 'PXF56020.1'],etfA,G37 SRB2
994,['WP_066064793.1' 'WP_066064793.1'],etfA,HotSeep1
995,['<1e-30' '<1e-30'],etfA,
996,[nan nan],etfA,
997,[nan nan],etfA,
998,['-' '-'],etfB,Desulfobacterales_sp._PC51MH44
999,['OEU61606.1\nOEU62929.1' '-'],etfB,Desulfobacterales_sp._S5133MH16
1000,['2513990103\n2513990975' '-'],etfB,Desulfosarcina_sp._BuS5
1001,['2512526981\n2512527416' '-'],etfB,Desulfococcus_biacutus_KMRActS
1002,['2502445894\n2502446110' '-'],etfB,Desulfonema_limicola_Jadebusen_DSM_2076
1003,['2502432387\n2502433429\n2502434789\n2502439570\n2502440323' '-'],etfB,Desulfosarcina_variabilis_Montpellier
1004,['2524232320\n2524233491' '-'],etfB,Desulfatirhabdium_butyrativorans_DSM_18734
1005,[2508602803 '-'],etfB,Desulfobacter_postgatei_2ac9
1006,"['2524511459, 2524509295' '-']",etfB,Desulfobacula_toluolica_Tol2
1007,[2523440235 '-'],etfB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
1008,[2503697236 '-'],etfB,Desulfococcus_oleovorans_Hxd3
1009,[2523114125 '-'],etfB,Desulfatibacillum_aliphaticivorans_DSM_15576_
1010,[2588101327 '-'],etfB,Desulfatibacillum_alkenivorans_DSM_16219
1011,['2527180105\n2527181126\n2527181506\n2527182485' '-'],etfB,Desulfobacterium_anilini_DSM_4660
1012,[2504154075 2504154075],etfB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
1013,[2562336300 2562336299],etfB,Desulfocapsa_sulfexigens_DSM_10523
1014,[649926858 649926858],etfB,Desulfobulbus_propionicus_1pr3_DSM_2032
1015,[2558015556 2558015556],etfB,Desulfobulbus_elongatus_DSM_2908
1016,[2523916325 2523916325],etfB,Desulfobulbus_mediterraneus_DSM_13871
1017,[2523440235 '-'],etfB,Desulfocurvus_vexinensis_DSM_17965
1018,['-' '-'],etfB,Desulfovibrio_vulgaris_RCH1
1019,['-' '-'],etfB,Desulfonatronum_thioautotrophicum_ASO4_1
1020,['-' '-'],etfB,Desulfomicrobium_escambiense_DSM_10707
1021,['-' '-'],etfB,Shewanella_oneidensis_MR_1
1022,['-' '-'],etfB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
1023,['-' '-'],etfB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
1024,['OEU80402.1\nOEU80574.1\nOEU81532.1' '-'],etfB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
1025,['OEU44843.1\nOEU45295.1\nOEU45439.1' 'OEU44843.1'],etfB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
1026,['OEU60986.1' 'OEU60986.1'],etfB,Seep-SRB1g_sp._C00003104
1027,['OEU55706.1' 'OEU55706.1'],etfB,Seep-SRB1g_sp._C00003106
1028,['-' '-'],etfB,Seep-SRB1g_sp._Cons3730e01UFb1
1029,['Ga0402030_bin2_1538' 'Ga0402030_bin2_1538'],etfB,Seep-SRB1g_sp._C10073A
1030,['-' '-'],etfB,Seep-SRB1a_sp_C9063A
1031,['-' '-'],etfB,Seep-SRB1a_sp_C7059A
1032,['OEU83941.1' 'OEU83941.1'],etfB,Desulfobulbaceae_bacterium_C00003063
1033,['OEU54923.1' 'OEU54923.1'],etfB,Desulfobulbaceae_bacterium_S3730MH12
1034,['OEU48426.1' 'OEU48425.1'],etfB,Desulfobulbaceae_bacterium_S5133MH15
1035,['PXF59922.1' 'PXF59922.1'],etfB,E20 SRB2
1036,['PXF56021.1' 'PXF56021.1'],etfB,G37 SRB2
1037,['WP_066064796.1' 'WP_066064796.1'],etfB,HotSeep1
1038,['<1e-30' '<1e-30'],etfB,
1039,"[nan
 'filtered using the sequence motif ""IDGDTAQVGP"" and corroborate using  phylogeny']",etfB,
1040,"[nan 'etfB has ""IDGETAQVGP"" in HotSeep1']",etfB,
1041,-,flxB,Desulfobacterales_sp._PC51MH44
1042,-,flxB,Desulfobacterales_sp._S5133MH16
1043,2513990908,flxB,Desulfosarcina_sp._BuS5
1044,-,flxB,Desulfococcus_biacutus_KMRActS
1045,-,flxB,Desulfonema_limicola_Jadebusen_DSM_2076
1046,2502439154,flxB,Desulfosarcina_variabilis_Montpellier
1047,2524230138,flxB,Desulfatirhabdium_butyrativorans_DSM_18734
1048,-,flxB,Desulfobacter_postgatei_2ac9
1049,2524511064,flxB,Desulfobacula_toluolica_Tol2
1050,,flxB,Desulforegula_conservatrix_Mb1Pa_DSM_13527
1051,-,flxB,Desulfococcus_oleovorans_Hxd3
1052,2523112439,flxB,Desulfatibacillum_aliphaticivorans_DSM_15576_
1053,2588104263,flxB,Desulfatibacillum_alkenivorans_DSM_16219
1054,2527180342,flxB,Desulfobacterium_anilini_DSM_4660
1055,-,flxB,Desulfobacca_acetoxidans_ASRB2_DSM_11109
1056,-,flxB,Desulfocapsa_sulfexigens_DSM_10523
1057,-,flxB,Desulfobulbus_propionicus_1pr3_DSM_2032
1058,-,flxB,Desulfobulbus_elongatus_DSM_2908
1059,-,flxB,Desulfobulbus_mediterraneus_DSM_13871
1060,2541189397,flxB,Desulfocurvus_vexinensis_DSM_17965
1061,2646275716,flxB,Desulfovibrio_vulgaris_RCH1
1062,2595074869,flxB,Desulfonatronum_thioautotrophicum_ASO4_1
1063,2541189397,flxB,Desulfomicrobium_escambiense_DSM_10707
1064,-,flxB,Shewanella_oneidensis_MR_1
1065,-,flxB,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
1066,-,flxB,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
1067,-,flxB,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
1068,-,flxB,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
1069,OEU58800.1 (flxA),flxB,Seep-SRB1g_sp._C00003104
1070,OEU55345.1 (flxA),flxB,Seep-SRB1g_sp._C00003106
1071,Ga0123269_13964,flxB,Seep-SRB1g_sp._Cons3730e01UFb1
1072,Ga0402030_bin2_2429,flxB,Seep-SRB1g_sp._C10073A
1073,Ga0402057_bin2_2278,flxB,Seep-SRB1a_sp_C9063A
1074,Ga0402080_bin2_1258,flxB,Seep-SRB1a_sp_C7059A
1075,-,flxB,Desulfobulbaceae_bacterium_C00003063
1076,-,flxB,Desulfobulbaceae_bacterium_S3730MH12
1077,-,flxB,Desulfobulbaceae_bacterium_S5133MH15
1078,PXF58562.1,flxB,E20 SRB2
1079,PXF53179.1,flxB,G37 SRB2
1080,-,flxB,HotSeep1
1081,,flxB,
1082,,flxB,
1083,,flxB,
1084,-,HdrA,Desulfobacterales_sp._PC51MH44
1085,-,HdrA,Desulfobacterales_sp._S5133MH16
1086,2513990913,HdrA,Desulfosarcina_sp._BuS5
1087,-,HdrA,Desulfococcus_biacutus_KMRActS
1088,-,HdrA,Desulfonema_limicola_Jadebusen_DSM_2076
1089,2502439158,HdrA,Desulfosarcina_variabilis_Montpellier
1090,2524230133,HdrA,Desulfatirhabdium_butyrativorans_DSM_18734
1091,-,HdrA,Desulfobacter_postgatei_2ac9
1092,2524511067,HdrA,Desulfobacula_toluolica_Tol2
1093,2523442573,HdrA,Desulforegula_conservatrix_Mb1Pa_DSM_13527
1094,-,HdrA,Desulfococcus_oleovorans_Hxd3
1095,2523112443,HdrA,Desulfatibacillum_aliphaticivorans_DSM_15576_
1096,2588104259,HdrA,Desulfatibacillum_alkenivorans_DSM_16219
1097,2527180544,HdrA,Desulfobacterium_anilini_DSM_4660
1098,-,HdrA,Desulfobacca_acetoxidans_ASRB2_DSM_11109
1099,-,HdrA,Desulfocapsa_sulfexigens_DSM_10523
1100,-,HdrA,Desulfobulbus_propionicus_1pr3_DSM_2032
1101,-,HdrA,Desulfobulbus_elongatus_DSM_2908
1102,-,HdrA,Desulfobulbus_mediterraneus_DSM_13871
1103,2541189393,HdrA,Desulfocurvus_vexinensis_DSM_17965
1104,2646275719,HdrA,Desulfovibrio_vulgaris_RCH1
1105,2595074872,HdrA,Desulfonatronum_thioautotrophicum_ASO4_1
1106,2541189394,HdrA,Desulfomicrobium_escambiense_DSM_10707
1107,-,HdrA,Shewanella_oneidensis_MR_1
1108,-,HdrA,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
1109,-,HdrA,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
1110,-,HdrA,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
1111,-,HdrA,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
1112,-,HdrA,Seep-SRB1g_sp._C00003104
1113,-,HdrA,Seep-SRB1g_sp._C00003106
1114,-,HdrA,Seep-SRB1g_sp._Cons3730e01UFb1
1115,Ga0402030_bin2_2425,HdrA,Seep-SRB1g_sp._C10073A
1116,Ga0402057_bin2_2283,HdrA,Seep-SRB1a_sp_C9063A
1117,Ga0402080_bin2_1253,HdrA,Seep-SRB1a_sp_C7059A
1118,-,HdrA,Desulfobulbaceae_bacterium_C00003063
1119,-,HdrA,Desulfobulbaceae_bacterium_S3730MH12
1120,-,HdrA,Desulfobulbaceae_bacterium_S5133MH15
1121,PXF58558.1,HdrA,E20 SRB2
1122,PXF53184.1,HdrA,G37 SRB2
1123,-,HdrA,HotSeep1
1124,,HdrA,
1125,,HdrA,
1126,,HdrA,
1127,,,Desulfobacterales_sp._PC51MH44
1128,,,Desulfobacterales_sp._S5133MH16
1129,,,Desulfosarcina_sp._BuS5
1130,,,Desulfococcus_biacutus_KMRActS
1131,,,Desulfonema_limicola_Jadebusen_DSM_2076
1132,,,Desulfosarcina_variabilis_Montpellier
1133,,,Desulfatirhabdium_butyrativorans_DSM_18734
1134,,,Desulfobacter_postgatei_2ac9
1135,,,Desulfobacula_toluolica_Tol2
1136,,,Desulforegula_conservatrix_Mb1Pa_DSM_13527
1137,,,Desulfococcus_oleovorans_Hxd3
1138,,,Desulfatibacillum_aliphaticivorans_DSM_15576_
1139,,,Desulfatibacillum_alkenivorans_DSM_16219
1140,,,Desulfobacterium_anilini_DSM_4660
1141,,,Desulfobacca_acetoxidans_ASRB2_DSM_11109
1142,,,Desulfocapsa_sulfexigens_DSM_10523
1143,,,Desulfobulbus_propionicus_1pr3_DSM_2032
1144,,,Desulfobulbus_elongatus_DSM_2908
1145,,,Desulfobulbus_mediterraneus_DSM_13871
1146,,,Desulfocurvus_vexinensis_DSM_17965
1147,,,Desulfovibrio_vulgaris_RCH1
1148,,,Desulfonatronum_thioautotrophicum_ASO4_1
1149,,,Desulfomicrobium_escambiense_DSM_10707
1150,,,Shewanella_oneidensis_MR_1
1151,,,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
1152,,,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
1153,,,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
1154,,,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
1155,,,Seep-SRB1g_sp._C00003104
1156,,,Seep-SRB1g_sp._C00003106
1157,,,Seep-SRB1g_sp._Cons3730e01UFb1
1158,,,Seep-SRB1g_sp._C10073A
1159,,,Seep-SRB1a_sp_C9063A
1160,,,Seep-SRB1a_sp_C7059A
1161,,,Desulfobulbaceae_bacterium_C00003063
1162,,,Desulfobulbaceae_bacterium_S3730MH12
1163,,,Desulfobulbaceae_bacterium_S5133MH15
1164,flxA seems to be missing,,E20 SRB2
1165,,,G37 SRB2
1166,,,HotSeep1
1167,,,
1168,,,
1169,,,
1170,RLB96208.1,Hydrogenase_Group_1a (HysA) periplasmic,B23-G16 sp003647435
1171,RLC10490.1,Hydrogenase_Group_1a (HysA) periplasmic,B23-G16 sp003647435
1172,RLB81021.1,Hydrogenase_Group_1a (HysA) periplasmic,B60-G16 sp003647275
1173,OEU46147.1,Hydrogenase_Group_3c (MvhA) cytosolic,S7086C20 sp001751075
1174,OEU46904.1,Hydrogenase_Group_2ahydDB says 1a periplasmic,S7086C20 sp001751075
1175,OEU79861.1,Hydrogenase_Group_4 (membrane bound ech),C00003060 sp001751085
1176,NVM21981.1,Hydrogenase_Group_2bhydDB says 1a periplasmic(hysA),JABXJW01 sp013375395
1177,NVM23586.1,Hydrogenase_Group_4 (membrane bound ech),JABXJW01 sp013375395
1178,NVM23969.1,Hydrogenase_Group_3c (cytosolic),JABXJW01 sp013375395
1179,NVM24202.1,Hydrogenase_Group_3c (cytosolic),JABXJW01 sp013375395
1180,NVL90534.1,Hydrogenase_Group_1a (HysA) periplasmic,JABXJX01 sp013375375
1181,NVL90834.1,Hydrogenase_Group_3c (cytosolic),JABXJX01 sp013375375
1182,LWW95_08765,Hydrogenase_Group_3c (MvhA) cytosolic,Desulfofervidaceae sp. PB_NA091.008_B6
1183,LWW94_02505,Hydrogenase_Group_1a (HysA) periplasmic,Desulfofervidaceae_sp._PB11946FWG155
1184,LWW94_06410,Hydrogenase_Group_1a (HysA) periplasmic,Desulfofervidaceae_sp._PB11946FWG155
1185,KPJ68675.1,Hydrogenase_Group_2a (Maybe membrane associated),Desulfofervidales_sp._DG-60
1186,KPJ69025.1,Hydrogenase_Group_1hydDB says 3c (cytosolic),Desulfofervidales_sp._DG-60
1187,LWW78_02000,Hydrogenase_Group_1a (HysA) periplasmic,DesulfofervidalesDG60_sp._PB11719FWG156
1188,LWW90_04335,Hydrogenase_Group_1a (HysA) periplasmic,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
1189,LWW90_07860,Hydrogenase_Group_3c (FrhA) cytosolic,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
1190,IEOPGEAI_01181,Hydrogenase_Group_1a (HysA) periplasmic,HotSeep1_B50
1191,IEOPGEAI_01304,Hydrogenase_Group_3c (FrhA) cytosolic,HotSeep1_B50
1192,CAD7770634.1,Hydrogenase_Group_1a (HysA) periplasmic,HotSeep1_E37_DN
1193,CAD7781970.1,Hydrogenase_Group_3c (FrhA) cytosolic,HotSeep1_E37_DN
1194,CAD7769629.1,Hydrogenase_Group_1a (HysA) periplasmic,HotSeep1_E50_DN
1195,CAD7781004.1,Hydrogenase_Group_3c (FrhA) cytosolic,HotSeep1_E50_DN
1196,AMM39968.1,Hydrogenase_Group_2bhydDB says 1a periplasmic(hysA),HotSeep1_sp001577525
1197,AMM42097.1,Hydrogenase_Group_3c (FrhA) cytosolic,HotSeep1_sp001577525
1198,WP_163297842.1,Hydrogenase_Group_1c (Hyb) periplasmic,Dissulfurirhabdus_thermomarina_ASM1049943v1
1199,MBW2163081.1,Hydrogenase_Group_3b (HyhL) cytosolic,Seep-SRB2_Meg22_02_Bin_69
1200,MBW2098351.1,Hydrogenase_Group_3b (HyhL) cytosolic,Seep-SRB2_Meg22_1012_Bin_255
1201,MBW2099038.1,Hydrogenase_Group_3c (MvhA) cytosolic,Seep-SRB2_Meg22_1012_Bin_255
1202,MBW1966476.1,Hydrogenase_Group_3b (HyhL) cytosolic,Seep-SRB2_Meg22_1214_Bin_80
1203,MBW1966494.1,Hydrogenase_Group_3c (MvhA) cytosolic,Seep-SRB2_Meg22_1214_Bin_80
1204,MBW1932047.1,Hydrogenase_Group_3b (HyhL) cytosolic,Seep-SRB2_Meg22_1416_Bin_56
1205,MBW1925823.1,Hydrogenase_Group_3b (HyhL) cytosolic,Seep-SRB2_Meg22_1618_Bin_165
1206,MBW1926464.1,Hydrogenase_Group_3c (MvhA) cytosolic,Seep-SRB2_Meg22_1618_Bin_165
1207,PXF54232.1,Hydrogenase_Group_3c (MvhA) cytosolic,SeepSRB2_G37_sp003194485
1208,LWW99_10885,Hydrogenase_Group_3b (HyhL) cytosolic,SeepSRB2_sp._PB10259FWG173
1209,LWX01_07075,Hydrogenase_Group_3b (HyhL) cytosolic,SeepSRB2_sp._PBNA091R45FWG174
1210,DFBQ01000080.1_9,Hydrogenase_Group_1,SeepSRB2_sp002367355
1211,DFBQ01000179.1_4,Hydrogenase_Group_3b (HyhL) cytosolic,SeepSRB2_sp002367355
1212,PXF56808.1,Hydrogenase_Group_3b (HyhL) cytosolic,SeepSRB2_sp003194495
1213,RKX60486.1,Hydrogenase_Group_3b (HyhL) cytosolic,SeepSRB2_sp00364560
1214,RZB34792.1,Hydrogenase_Group_3b (cytosolic),Eth-SRB1_sp004193555
1215,RZB35068.1,Hydrogenase_Group_1b Hyn (periplasmic),Eth-SRB1_sp004193555
1216,NQT10336.1,Hydrogenase_Group_1b (periplasmic),JACNLL01 sp013202725
1217,MBC8198981.1,Hydrogenase_Group_1b (periplasmic),JACNLL01 sp014381545
1218,MBW2738836.1,Hydrogenase_Group_3b (HyhL) (cytosolic),Seep-SRB1a_AB_03_Bin_172
1219,MBW2164864.1,Hydrogenase_Group_1a (HysA) periplasmic,Seep-SRB1a_Meg22_02_Bin_90
1220,MBW1833212.1,Hydrogenase_Group_1a (HysA) periplasmic,Seep-SRB1a_Meg22_24_Bin_68
1221,MBW1744807.1,Hydrogenase_Group_1a (HysA) periplasmic,Seep-SRB1a_Meg22_46_Bin_236
1222,MBT9440102.1,Hydrogenase_Group_1a (HysA) periplasmic,SeepSRB1a_sp._S7142MS3
1223,LWX54_02785,Hydrogenase_Group_1a (HysA) periplasmic,SeepSRB1a_sp._SM7059A
1224,MBA3018930.1,Hydrogenase_Group_3b (HyhL) (cytosolic),SeepSRB1a_sp013792055
1225,MBA3018935.1,Hydrogenase_Group_1a (HysA) periplasmic,SeepSRB1a_sp013792055
1226,,QmoA,
1227,LWX54_14635,QmoA,Seep-SRB1a sp. SM7059A
1228,LWX51_04085,QmoA,Seep-SRB1a sp. CR9063A
1229,LWX52_12535,QmoA,Seep-SRB1g sp. CR10073A
1230,PXF54059.1,QmoA,Seep-SRB2 sp. G37
1231,PXF57422.1,QmoA,E20 Seep-SRB2
1232,LWW94_08070,QmoA,Desulfofervidaceae_sp._PB11946FWG155
1233,-,QmoA,DesulfofervidalesDG60_sp._PB11719FWG156
1234,-,QmoA,Seep-SRB2_sp._PB10259FWG173
1235,-,QmoA,Seep-SRB2_sp._PBNA091R45FWG174
1236,LWW90_03885,QmoA,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
1237,LWW95_07580,QmoA,Desulfofervidaceae sp. PB_NA091.008_B6
1238,,QmoB,
1239,LWX54_14640,QmoB,Seep-SRB1a sp. SM7059A
1240,LWX51_04090,QmoB,Seep-SRB1a sp. CR9063A
1241,LWX52_12540,QmoB,Seep-SRB1g sp. CR10073A
1242,PXF54060.1,QmoB,Seep-SRB2 sp. G37
1243,PXF57421.1,QmoB,E20 Seep-SRB2
1244,LWW94_08065,QmoB,Desulfofervidaceae_sp._PB11946FWG155
1245,LWW78_07400,QmoB,DesulfofervidalesDG60_sp._PB11719FWG156
1246,-,QmoB,Seep-SRB2_sp._PB10259FWG173
1247,-,QmoB,Seep-SRB2_sp._PBNA091R45FWG174
1248,LWW90_03890,QmoB,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
1249,LWW95_07575,QmoB,Desulfofervidaceae sp. PB_NA091.008_B6
1250,,QmoC,
1251,LWX54_14645,QmoC,Seep-SRB1a sp. SM7059A
1252,LWX51_04095,QmoC,Seep-SRB1a sp. CR9063A
1253,LWX52_12545,QmoC,Seep-SRB1g sp. CR10073A
1254,PXF54061.1,QmoC,Seep-SRB2 sp. G37
1255,PXF57420.1,QmoC,E20 Seep-SRB2
1256,LWW94_08060,QmoC,Desulfofervidaceae_sp._PB11946FWG155
1257,LWW78_07405,QmoC,DesulfofervidalesDG60_sp._PB11719FWG156
1258,-,QmoC,Seep-SRB2_sp._PB10259FWG173
1259,-,QmoC,Seep-SRB2_sp._PBNA091R45FWG174
