,Mature_leaf
rxn21798_c0,0.0
rxn21798_r0,0.0
rxn21800_c0,0.0
rxn21800_r0,0.0
rxn21802_c0,0.0
rxn21802_r0,0.0
rxn21804_c0,0.0
rxn21804_r0,0.0
rxn21806_c0,0.0
rxn21806_r0,0.0
rxn21809_c0,0.0
rxn21809_d0,0.0
rxn21809_m0,0.0
rxn21809_x0,0.0
rxn21810_c0,0.0
rxn21810_d0,0.0
rxn21810_m0,0.0
rxn21810_x0,0.0
rxn21811_c0,0.0
rxn21811_d0,0.0
rxn21811_m0,0.0
rxn21811_x0,0.0
rxn21812_c0,0.0
rxn21812_d0,0.0
rxn21812_m0,0.0
rxn21812_x0,0.0
rxn21813_c0,0.0
rxn21813_d0,0.0
rxn21813_m0,0.0
rxn21813_x0,0.0
rxn21814_c0,0.0
rxn21814_d0,0.0
rxn21814_m0,0.0
rxn21814_x0,0.0
rxn21815_c0,0.0
rxn21815_d0,0.0
rxn21815_m0,0.0
rxn21815_x0,0.0
rxn21816_c0,0.0
rxn21816_d0,0.0
rxn21816_m0,0.0
rxn21816_x0,0.0
rxn21817_c0,0.0
rxn21818_c0,0.0
rxn21819_c0,0.0
rxn21820_c0,0.0
rxn21821_c0,0.0
rxn21822_c0,0.0
rxn21823_c0,0.0
rxn21824_c0,0.0
rxn21825_c0,0.0
rxn21826_c0,0.0
rxn21827_c0,0.0
rxn21828_c0,0.0
rxn21830_c0,0.0
rxn21831_c0,0.0
rxn21832_c0,0.0
rxn21833_c0,0.0
rxn21835_c0,0.0
rxn21837_c0,0.0
rxn21838_c0,0.0
rxn21839_c0,0.0
rxn21840_c0,0.0
rxn21912_c0,0.0
rxn21912_d0,0.0
rxn21912_m0,0.0
rxn21912_x0,0.0
rxn21916_c0,0.0
rxn21919_c0,0.0
rxn21920_c0,0.0
rxn21970_c0,0.0
rxn22005_m0,0.0
rxn22022_c0,0.0
rxn22026_c0,0.0
rxn22028_c0,0.0
rxn22030_c0,0.0
rxn22062_c0,0.0
rxn22097_r0,0.0
rxn22098_r0,0.0
rxn22098_x0,0.0
rxn22099_r0,0.0
rxn22099_x0,0.0
rxn22100_r0,0.0
rxn22100_x0,0.0
rxn22111_m0,1.5989582500000004e-07
rxn22116_m0,1.5989582500000004e-07
rxn22149_c0,0.0
rxn22163_c0,0.0
rxn22163_d0,0.015231705670539001
rxn22163_m0,0.0
rxn22163_x0,0.0
rxn22192_c0,0.0
rxn22225_c0,0.0
rxn22239_c0,0.0
rxn22240_c0,0.0
rxn22244_c0,0.0
rxn22245_c0,0.0
rxn22249_c0,0.0
rxn22250_c0,0.0
rxn22323_c0,0.0
rxn22323_d0,0.0
rxn22323_m0,0.0
rxn22323_x0,0.0
rxn22370_c0,0.0
rxn22370_d0,0.0
rxn22370_m0,0.0
rxn22370_x0,0.0
rxn22371_c0,0.0
rxn22371_d0,0.0
rxn22371_m0,0.0
rxn22371_x0,0.0
rxn22372_c0,0.0
rxn22407_c0,0.0
rxn22408_w0,0.0
rxn22412_w0,0.0
rxn22416_w0,0.0
rxn22420_w0,0.0
rxn22448_c0,0.0
rxn22448_d0,0.0
rxn22450_c0,0.0
rxn22450_d0,0.0
rxn22450_m0,0.0
rxn22450_x0,0.0
rxn22460_c0,0.0
rxn22461_c0,0.0
rxn22462_c0,0.0
rxn22476_c0,0.0
rxn22477_c0,0.0
rxn22509_c0,0.0
rxn22514_c0,0.0
rxn22519_c0,0.0
rxn22530_c0,0.0
rxn22652_d0,0.0
rxn22681_c0,0.0
rxn22681_d0,0.0
rxn22683_c0,0.0
rxn22683_d0,0.0
rxn22687_c0,0.0
rxn22687_d0,0.0
rxn22688_c0,0.0
rxn22688_d0,0.0
rxn22689_c0,0.0
rxn22689_d0,0.0
rxn22690_c0,0.0
rxn22690_d0,0.0
rxn22691_c0,0.0
rxn22691_d0,0.0
rxn22692_c0,0.0
rxn22692_d0,0.0
rxn22693_c0,0.0
rxn22693_d0,0.0
rxn22694_c0,0.0
rxn22694_d0,0.0
rxn22695_c0,0.0
rxn22695_d0,0.0
rxn22696_c0,0.0
rxn22696_d0,0.0
rxn22697_c0,0.0
rxn22697_d0,0.0
rxn22698_c0,0.0
rxn22698_d0,0.0
rxn22699_c0,0.0
rxn22699_d0,0.0
rxn22700_c0,0.0
rxn22700_d0,0.0
rxn22701_c0,0.0
rxn22701_d0,0.0
rxn22702_c0,0.0
rxn22702_d0,0.0
rxn22703_c0,0.0
rxn22703_d0,0.0
rxn22704_c0,0.0
rxn22704_d0,0.0
rxn22705_c0,0.0
rxn22705_d0,0.0
rxn22706_c0,0.0
rxn22706_d0,0.0
rxn22707_c0,0.0
rxn22707_d0,0.0
rxn22745_c0,0.0
rxn22745_d0,0.0
rxn22750_c0,0.0
rxn22750_d0,0.0
rxn22752_c0,0.0
rxn22752_d0,0.0
rxn22755_c0,0.0
rxn22755_d0,0.0
rxn22757_c0,0.0
rxn22757_d0,0.0
rxn22765_c0,0.0
rxn22767_c0,0.0
rxn22779_c0,0.0
rxn22795_c0,0.0
rxn22796_c0,0.0
rxn22796_d0,0.0
rxn22796_m0,0.0
rxn22796_x0,0.0
rxn22798_c0,0.0
rxn22818_c0,0.0
rxn22819_c0,0.0
rxn22820_c0,0.0
rxn22820_m0,0.0
rxn22862_c0,0.0
rxn22862_d0,0.0
rxn22863_c0,0.0
rxn22864_c0,0.0
rxn22865_c0,0.0
rxn22875_c0,0.0
rxn22881_c0,0.0
rxn22887_c0,0.0
rxn22963_x0,0.0
rxn22965_c0,0.0
rxn22966_x0,0.0
rxn22976_c0,0.0
rxn22977_c0,0.0
rxn22978_c0,0.0
rxn22983_c0,0.0
rxn22983_d0,0.0
rxn22983_m0,0.0
rxn22983_x0,0.0
rxn22984_c0,0.0
rxn22984_d0,0.0
rxn22984_m0,0.0
rxn22984_x0,0.0
rxn23068_r0,0.0
rxn23070_r0,0.0
rxn23074_r0,0.0
rxn23110_c0,0.0
rxn23111_c0,0.0
rxn23113_c0,0.0
rxn23114_c0,0.0
rxn23116_c0,0.0
rxn23130_c0,0.0
rxn23132_c0,0.0
rxn23134_c0,0.0
rxn23136_c0,0.0
rxn23155_c0,0.0
rxn23155_d0,0.0
rxn23156_c0,0.0
rxn23156_d0,0.0
rxn23156_m0,0.0
rxn23156_x0,0.0
rxn23157_c0,0.0
rxn23157_d0,0.0
rxn23157_m0,0.0
rxn23157_x0,0.0
rxn23210_c0,0.0
rxn23210_d0,0.0
rxn23210_m0,0.0
rxn23210_x0,0.0
rxn23211_c0,0.0
rxn23211_d0,0.0
rxn23211_m0,0.0
rxn23211_x0,0.0
rxn23212_c0,0.0
rxn23212_d0,0.0
rxn23212_m0,0.0
rxn23212_x0,0.0
rxn23213_c0,0.0
rxn23215_c0,0.0
rxn23218_c0,0.0
rxn23218_d0,0.0
rxn23218_m0,0.0
rxn23218_x0,0.0
rxn23219_c0,0.0
rxn23219_d0,0.0
rxn23219_m0,0.0
rxn23219_x0,0.0
rxn23220_c0,0.0
rxn23220_d0,0.0
rxn23220_m0,0.0
rxn23220_x0,0.0
rxn23225_c0,0.0
rxn23225_d0,0.0
rxn23225_m0,0.0
rxn23225_x0,0.0
rxn23226_c0,0.0
rxn23226_d0,0.0
rxn23226_m0,0.0
rxn23226_x0,0.0
rxn23266_c0,0.0
rxn23266_d0,0.0
rxn23266_m0,0.0
rxn23266_x0,0.0
rxn23278_c0,0.0
rxn23278_d0,0.0
rxn23278_m0,0.0
rxn23278_x0,0.0
rxn23415_c0,0.0
rxn23415_d0,0.0
rxn23531_c0,0.0
rxn23531_r0,0.0
rxn23534_c0,0.0
rxn23534_r0,0.0
rxn23535_c0,0.0
rxn23535_r0,0.0
rxn23536_c0,0.0
rxn23536_r0,0.0
rxn23551_c0,0.0
rxn23554_c0,0.0
rxn23557_c0,0.0
rxn23557_x0,0.0
rxn23559_c0,0.0
rxn23565_r0,0.0
rxn23565_x0,0.0
rxn23579_c0,0.0
rxn23596_c0,0.0
rxn23668_c0,0.0
rxn23668_d0,0.0
rxn23668_m0,0.0
rxn23668_x0,0.0
rxn23669_m0,0.0
rxn23669_r0,0.0
rxn23702_c0,0.0
rxn23702_r0,0.0
rxn23705_c0,0.0
rxn23706_c0,0.0
rxn23712_c0,0.0
rxn23712_d0,0.0
rxn23712_m0,0.0
rxn23712_x0,0.0
rxn23713_c0,0.0
rxn23713_d0,0.0
rxn23721_c0,0.0
rxn23751_c0,0.0
rxn23754_c0,0.0
rxn23758_c0,-0.0003750315224940624
rxn23759_x0,0.0
rxn23762_c0,0.0
rxn23763_c0,0.0
rxn23764_c0,0.0
rxn23764_r0,0.0
rxn23764_v0,0.0
rxn23764_w0,0.0
rxn23772_c0,0.0
rxn23773_c0,0.0
rxn23780_d0,0.0
rxn23783_c0,0.0
rxn23785_c0,0.0
rxn23787_c0,0.0
rxn23801_c0,0.0
rxn23801_r0,0.0
rxn23803_c0,0.0
rxn23805_d0,2.4783852875e-07
rxn23818_c0,0.0
rxn23820_c0,0.0
rxn23820_n0,0.0
rxn23821_c0,0.0
rxn23822_c0,0.0
rxn23822_n0,0.0
rxn23823_c0,0.0
rxn23823_n0,0.0
rxn23824_c0,0.0
rxn23824_n0,0.0
rxn23825_c0,0.0
rxn23826_r0,0.0
rxn23828_r0,0.0
rxn23833_c0,0.0
rxn23833_d0,0.0
rxn23833_m0,0.0
rxn23833_x0,0.0
rxn23834_c0,0.0
rxn23834_d0,0.0
rxn23834_m0,0.0
rxn23834_x0,0.0
rxn23859_c0,0.0
rxn23860_c0,0.0
rxn23889_c0,0.0
rxn23892_c0,0.0
rxn23904_c0,0.0
rxn23904_r0,0.0
rxn23904_w0,0.0
rxn23906_c0,0.0
rxn23906_r0,0.0
rxn23906_w0,0.0
rxn23908_c0,0.0
rxn23908_r0,0.0
rxn23908_w0,0.0
rxn23910_c0,0.0
rxn23911_c0,0.0
rxn23924_c0,0.0
rxn23925_c0,0.0
rxn23938_c0,0.0
rxn23957_c0,0.0
rxn23961_c0,0.0
rxn23963_c0,0.0
rxn23963_v0,0.0
rxn23966_c0,0.0
rxn23966_v0,0.0
rxn23967_c0,0.0
rxn23970_c0,0.0
rxn23970_v0,0.0
rxn23971_c0,0.0
rxn23971_v0,0.0
rxn23976_c0,0.0
rxn23977_c0,0.0
rxn23978_c0,0.0
rxn23979_c0,0.0
rxn23980_c0,0.0
rxn23981_c0,0.0
rxn23982_c0,0.0
rxn23983_c0,0.0
rxn23984_c0,0.0
rxn23985_c0,0.0
rxn23986_c0,0.0
rxn23987_c0,0.0
rxn23988_c0,0.0
rxn23989_c0,0.0
rxn23990_c0,0.0
rxn23991_c0,0.0
rxn23992_c0,0.0
rxn23993_c0,0.0
rxn23994_c0,0.0
rxn23995_c0,0.0
rxn23996_c0,0.0
rxn23997_c0,0.0
rxn23998_c0,0.0
rxn23999_c0,0.0
rxn24000_c0,0.0
rxn24001_c0,0.0
rxn24002_c0,0.0
rxn24003_c0,0.0
rxn24004_c0,0.0
rxn24005_c0,0.0
rxn24006_c0,0.0
rxn24046_c0,0.0
rxn24054_c0,0.0
rxn24081_c0,0.0
rxn24083_c0,0.0
rxn24085_c0,0.0
rxn24087_c0,0.0
rxn24089_c0,0.0
rxn24091_c0,0.0
rxn24093_c0,0.0
rxn24095_c0,0.0
rxn24097_c0,0.0
rxn24102_c0,0.0
rxn24108_c0,0.0
rxn24111_c0,0.0
rxn24112_c0,0.0
rxn24113_c0,0.0
rxn24123_c0,0.0
rxn24123_d0,0.0
rxn24124_c0,0.0
rxn24124_d0,0.0
rxn24130_c0,0.0
rxn24131_c0,0.0
rxn24134_x0,0.0
rxn24144_c0,0.0
rxn24144_d0,0.0
rxn24144_m0,0.0
rxn24144_x0,0.0
rxn24151_c0,0.0
rxn24152_c0,0.0
rxn24166_c0,0.0
rxn24167_c0,0.0
rxn24168_c0,0.0
rxn24171_c0,0.0
rxn24179_v0,0.0
rxn24182_v0,0.0
rxn24184_c0,0.0
rxn24198_c0,0.0
rxn24199_c0,0.0
rxn24202_c0,0.0
rxn24210_c0,0.0
rxn24212_c0,0.0
rxn24212_m0,0.0
rxn24214_c0,0.0
rxn24223_c0,0.0
rxn24223_m0,0.0
rxn24242_c0,0.0
rxn24242_r0,0.0
rxn24242_w0,0.0
rxn24252_c0,0.0
rxn24254_c0,0.0
rxn24255_c0,0.0
rxn24255_n0,0.0
rxn24258_c0,0.0
rxn24259_c0,0.0
rxn24260_c0,0.0
rxn24261_c0,0.0
rxn24261_n0,0.0
rxn24266_c0,0.0
rxn24267_c0,0.0
rxn24268_c0,0.0
rxn24269_c0,0.0
rxn24270_c0,0.0
rxn24271_c0,0.0
rxn24272_c0,0.0
rxn24273_c0,0.0
rxn24274_c0,0.0
rxn24275_c0,0.0
rxn24278_c0,0.0
rxn24278_d0,0.0
rxn24278_m0,0.0
rxn24278_x0,0.0
rxn24286_c0,0.0
rxn24288_c0,0.0
rxn24296_c0,0.0
rxn24296_d0,0.0
rxn24296_m0,0.0
rxn24296_x0,0.0
rxn24310_d0,1.5589842937500006e-06
rxn24312_d0,1.5589842937500006e-06
rxn24315_c0,0.0
rxn24317_c0,0.0
rxn24317_d0,0.0
rxn24317_m0,0.0
rxn24317_x0,0.0
rxn24319_c0,0.0
rxn24320_c0,0.0
rxn24326_c0,0.0
rxn24330_d0,1.5589842937500006e-06
rxn24330_x0,0.0
rxn24346_c0,0.0010431176697344154
rxn24347_c0,0.0
rxn24348_c0,0.0
rxn24349_c0,0.0
rxn24357_c0,0.0
rxn24357_d0,0.0
rxn24358_d0,0.0
rxn24360_d0,0.0
rxn24362_d0,0.0
rxn24366_c0,0.0
rxn24366_d0,0.0
rxn24369_c0,0.0
rxn24369_d0,0.0
rxn24373_d0,0.0
rxn24375_c0,0.0
rxn24376_c0,0.0
rxn24376_d0,0.0
rxn24378_c0,0.0
rxn24388_c0,0.0
rxn24388_r0,0.0
rxn24390_x0,0.0
rxn24391_c0,0.0
rxn24391_x0,0.0
rxn24404_c0,0.02151706324329133
rxn24411_c0,0.0
rxn24411_m0,0.0
rxn24412_c0,0.0
rxn24412_m0,0.0
rxn24423_c0,0.0
rxn24424_c0,0.0
rxn24429_t0,0.0
rxn24471_c0,0.0
rxn24471_x0,0.0
rxn24473_c0,0.0
rxn24493_c0,0.0
rxn24494_c0,0.0
rxn24495_c0,0.0
rxn24496_c0,0.0
rxn24496_v0,0.0
rxn24497_c0,0.0
rxn24497_v0,0.0
rxn24498_c0,0.0
rxn24498_v0,0.0
rxn24499_c0,0.0
rxn24499_v0,0.0
rxn24500_c0,0.0
rxn24500_v0,0.0
rxn24501_c0,0.0
rxn24501_v0,0.0
rxn24502_c0,0.0
rxn24502_v0,0.0
rxn24503_c0,0.0
rxn24503_v0,0.0
rxn24504_c0,0.0
rxn24504_v0,0.0
rxn24505_c0,0.0
rxn24505_v0,0.0
rxn24508_d0,0.00016789061625
rxn24520_c0,0.0
rxn24538_c0,0.0
rxn24540_d0,0.0
rxn24544_d0,0.0
rxn24582_c0,0.0
rxn24593_c0,0.0
rxn24605_c0,0.0
rxn24643_c0,0.0
rxn24643_r0,0.0
rxn24643_v0,0.0
rxn24646_c0,0.0
rxn24646_n0,0.0
rxn24646_w0,0.0
rxn24655_c0,0.0
rxn24680_c0,0.0
rxn24714_c0,0.0
rxn24718_c0,0.0
rxn24718_d0,0.0
rxn24718_m0,0.0
rxn24718_x0,0.0
rxn24726_c0,0.0
rxn24726_n0,0.0
rxn24727_c0,0.0
rxn24728_c0,0.0
rxn24729_c0,0.0
rxn24730_c0,0.0
rxn24731_c0,0.0
rxn24732_c0,0.0
rxn24733_c0,0.0
rxn24734_c0,0.0
rxn24735_c0,0.0
rxn24737_c0,0.0
rxn24738_c0,0.0
rxn24739_c0,0.0
rxn24740_c0,0.0
rxn24750_c0,0.0
rxn24754_c0,0.0
rxn24821_c0,0.0
rxn24823_c0,0.0
rxn24824_c0,0.0
rxn24824_d0,0.0
rxn24824_m0,0.0
rxn24824_x0,0.0
rxn24825_c0,0.0
rxn24826_c0,0.0
rxn24826_d0,0.0
rxn24826_m0,0.0
rxn24826_x0,0.0
rxn24845_c0,0.0
rxn24847_c0,0.0
rxn24849_c0,0.0
rxn24852_c0,0.0
rxn24852_d0,0.0
rxn24875_c0,0.0
rxn24875_d0,0.0
rxn24875_m0,0.0
rxn24875_x0,0.0
rxn24910_c0,0.0
rxn24911_c0,0.0
rxn24912_c0,0.0
rxn24913_c0,0.0
rxn24914_c0,0.0
rxn24915_c0,0.0
rxn24917_c0,0.0
rxn24918_c0,0.0
rxn24919_c0,0.0
rxn24927_c0,0.0
rxn24928_c0,0.0
rxn24929_c0,0.0
rxn24962_c0,0.0
rxn24962_d0,0.0
rxn24962_m0,0.0
rxn24962_x0,0.0
rxn24968_c0,0.0
rxn24968_d0,0.0
rxn24968_m0,0.0
rxn24968_x0,0.0
rxn25037_c0,0.0
rxn25038_c0,0.0
rxn25042_c0,0.0
rxn25042_m0,0.0
rxn25147_c0,0.0
rxn25147_d0,0.0
rxn25147_m0,0.0
rxn25147_x0,0.0
rxn25220_c0,0.0
rxn25220_d0,0.0
rxn25220_m0,0.0
rxn25220_x0,0.0
rxn25221_c0,0.0
rxn25221_d0,0.0
rxn25221_m0,0.0
rxn25221_x0,0.0
rxn25222_c0,0.0
rxn25222_d0,0.0
rxn25222_m0,0.0
rxn25222_x0,0.0
rxn25228_c0,0.0
rxn25228_d0,0.0
rxn25228_m0,0.0
rxn25228_x0,0.0
rxn25240_c0,0.0
rxn25285_c0,0.0
rxn25361_c0,0.0
rxn25362_c0,0.0
rxn25362_n0,0.0
rxn25364_c0,0.0
rxn25365_c0,0.0
rxn25370_c0,0.0
rxn25371_c0,0.0
rxn25440_c0,0.0
rxn25441_c0,0.0
rxn25468_m0,1.5989582500000004e-07
rxn25469_m0,1.5989582500000004e-07
rxn25475_m0,1.5989582500000004e-07
rxn25480_m0,1.5989582500000004e-07
rxn25533_c0,0.0
rxn25583_c0,0.0
rxn25583_w0,0.0
rxn25593_c0,0.0
rxn25597_c0,0.0
rxn25597_d0,0.0
rxn25597_m0,0.0
rxn25597_x0,0.0
rxn25629_c0,0.0
rxn25630_c0,0.0
rxn25637_d0,0.002309518676706953
rxn25641_d0,-0.002309518676706953
rxn25647_d0,0.002309518676706953
rxn25649_d0,-0.002309518676706953
rxn25660_d0,0.0
rxn25661_d0,0.0
rxn25662_d0,0.0
rxn25716_d0,0.0002910104015
rxn25718_d0,-0.0002910104015
rxn25719_d0,0.0002910104015
rxn25723_r0,0.0
rxn25731_c0,0.0
rxn25743_d0,0.002309518676706953
rxn25747_d0,-0.002309518676706953
rxn25750_d0,-0.002309518676706953
rxn25761_c0,0.0
rxn25762_d0,0.0
rxn25762_r0,0.0
rxn25762_x0,0.0
rxn25774_c0,0.0
rxn25802_c0,0.0
rxn25804_c0,0.0
rxn25807_c0,0.0
rxn25808_c0,0.0
rxn25810_c0,0.0
rxn25812_c0,0.0
rxn25847_c0,0.0
rxn25848_c0,0.0
rxn25854_c0,0.0
rxn25855_c0,0.0
rxn25866_c0,0.0
rxn25929_c0,0.0
rxn25977_c0,0.0
rxn25977_m0,0.0
rxn25978_c0,0.0
rxn25978_d0,0.0
rxn25979_c0,0.0
rxn26011_m0,0.0
rxn26037_d0,0.0
rxn26066_c0,0.0
rxn26067_c0,0.0
rxn26081_c0,0.0
rxn26129_c0,0.0
rxn26180_m0,0.0
rxn26180_w0,0.0
rxn26196_c0,0.0
rxn26196_m0,0.0
rxn26196_w0,0.0
rxn26306_c0,0.0
rxn26306_d0,0.0
rxn26306_m0,0.0
rxn26306_x0,0.0
rxn26312_c0,0.0
rxn26470_c0,6.037618248692586e-05
rxn26471_c0,0.0
rxn26472_c0,0.00041066653059807976
rxn26477_d0,-2.5145428054730514e-06
rxn26478_d0,0.0
rxn26498_d0,0.0
rxn26499_c0,0.0
rxn26507_d0,0.0
rxn26507_t0,0.0
rxn26509_c0,0.0
rxn26510_c0,0.0
rxn26519_c0,0.0
rxn26521_c0,0.0
rxn26522_c0,0.0
rxn26523_c0,0.0
rxn26524_c0,0.0
rxn26525_c0,0.0
rxn26526_c0,0.0
rxn26527_c0,0.0
rxn26528_c0,0.0
rxn26528_d0,0.0
rxn26529_c0,0.0
rxn26530_c0,0.0
rxn26754_d0,0.0
rxn26759_c0,0.0
rxn26760_c0,0.0
rxn26761_c0,0.0
rxn26772_c0,0.0
rxn26774_c0,0.0
rxn26775_c0,0.0
rxn26926_c0,0.0
rxn26927_c0,0.0
rxn27009_c0,0.0
rxn27010_d0,0.0
rxn27011_c0,0.0
rxn27012_c0,0.0
rxn27029_d0,1.5989582500000004e-07
rxn27030_d0,1.5989582500000004e-07
rxn27036_c0,0.0
rxn27036_r0,0.0
rxn27037_c0,0.0
rxn27037_r0,0.0
rxn27038_c0,0.0
rxn27038_r0,0.0
rxn27041_c0,0.0
rxn27042_c0,0.0
rxn27043_c0,0.0
rxn27044_c0,0.0
rxn27045_c0,0.0
rxn27046_c0,0.0
rxn27048_c0,0.0
rxn27050_c0,0.0
rxn27052_c0,0.0
rxn27054_c0,0.0
rxn27056_c0,0.0
rxn27057_c0,0.0
rxn27058_c0,0.0
rxn27059_c0,0.0
rxn27066_c0,0.0
rxn27074_c0,0.0
rxn27074_d0,0.0
rxn27074_m0,0.0
rxn27074_x0,0.0
rxn27076_c0,0.0
rxn27076_d0,0.0
rxn27076_m0,0.0
rxn27076_x0,0.0
rxn27080_c0,0.0
rxn27080_d0,0.0
rxn27080_m0,0.0
rxn27080_x0,0.0
rxn27081_c0,0.0
rxn27081_d0,0.0
rxn27081_m0,0.0
rxn27081_x0,0.0
rxn27082_c0,0.0
rxn27082_d0,0.0
rxn27082_m0,0.0
rxn27082_x0,0.0
rxn27083_c0,0.0
rxn27084_c0,0.0
rxn27084_d0,0.0
rxn27084_m0,0.0
rxn27084_x0,0.0
rxn27085_c0,0.0
rxn27086_c0,0.0
rxn27087_c0,0.0
rxn27088_c0,0.0
rxn27089_c0,0.0
rxn27090_c0,0.0
rxn27092_c0,0.0
rxn27094_d0,0.0
rxn27094_m0,0.0
rxn27204_c0,0.0
rxn27220_v0,0.0
rxn27220_w0,0.0
rxn27229_j0,0.0
rxn27254_c0,0.0
rxn27256_c0,-0.005461200862842694
rxn27256_d0,0.0
rxn27266_c0,0.0
rxn27266_d0,-0.00011947000000000002
rxn27290_c0,0.0
rxn27290_x0,0.0
rxn27315_c0,0.0
rxn27318_c0,0.0
rxn27318_d0,0.0
rxn27318_m0,0.0
rxn27322_c0,0.0
rxn27322_d0,0.0
rxn27322_m0,0.0
rxn27322_n0,0.0
rxn27360_d0,-0.024781018159855693
rxn27360_m0,0.0
rxn27360_x0,0.0
rxn27383_c0,0.0
rxn27383_m0,0.0
rxn27405_c0,0.0
rxn27405_g0,0.0
rxn27408_c0,0.0
rxn27411_c0,0.0
rxn27412_c0,0.005461200862842694
rxn27415_c0,0.0
rxn27418_c0,0.0
rxn27430_c0,0.0
rxn27490_c0,0.0
rxn27490_d0,0.0
rxn27702_c0,0.0017769476304479864
rxn27745_d0,0.0
rxn27745_t0,0.0
rxn27746_d0,0.0
rxn27746_t0,0.0
rxn27860_c0,0.0
rxn27860_d0,0.0
rxn27860_m0,0.0
rxn28025_c0,0.0
rxn28070_d0,0.0
rxn28070_m0,0.0
rxn28237_d0,0.0
rxn28237_m0,0.0
rxn28237_r0,0.0
rxn28279_c0,0.0
rxn28280_c0,0.0
rxn28281_c0,0.0
rxn28282_c0,0.0
rxn28283_c0,0.0
rxn28314_j0,0.0
rxn28380_c0,0.0
rxn28386_d0,0.0
rxn28387_d0,0.0
rxn28413_d0,0.0
rxn28413_m0,0.0
rxn28413_r0,0.0
rxn28462_c0,0.0
rxn28496_c0,0.0
rxn28498_c0,0.0
rxn28570_d0,0.011946322100447987
rxn28571_d0,0.0
rxn28606_d0,0.00016789061625
rxn28786_c0,0.0
rxn28786_d0,0.0
rxn28786_m0,0.0
rxn28786_x0,0.0
rxn28880_c0,0.0
rxn28880_r0,0.0
rxn28899_c0,0.0
rxn28903_c0,0.0
rxn28904_c0,0.0
rxn28948_c0,0.0
rxn28960_c0,0.0
rxn28962_d0,0.0
rxn28970_c0,0.0
rxn28970_m0,0.0
rxn28970_r0,0.0
rxn29082_d0,0.0
rxn29082_m0,0.0
rxn29122_m0,1.5989582500000004e-07
rxn29240_d0,0.0
rxn29240_m0,0.0
rxn29240_v0,0.0
rxn29246_d0,0.00016610246587529288
rxn29318_d0,0.051468142268623326
rxn29318_m0,0.009391902696438047
rxn29318_v0,0.0
rxn29318_x0,0.0
rxn29320_d0,-0.05189629333442958
rxn29320_m0,0.0
rxn29325_d0,-2.5145428054730514e-06
rxn29325_m0,0.0
rxn29325_v0,0.0
rxn29342_d0,0.0
rxn29342_m0,0.0
rxn29342_v0,0.0
rxn29365_m0,-4.0938658977739475e-05
rxn29365_x0,0.00015690950814127062
rxn29733_d0,-0.021159524127025067
rxn29733_m0,1.119270775000053e-06
rxn29733_v0,0.0
rxn29733_x0,-0.00011186027144093488
rxn29785_d0,0.0
rxn29785_m0,0.0
rxn29919_d0,0.0004875
rxn29962_n0,0.0
rxn29962_w0,0.0
rxn30041_n0,0.0
rxn30064_c0,0.0
rxn30574_c0,0.0
rxn30949_c0,0.0
rxn31008_c0,0.0
rxn31010_c0,0.0
rxn31011_c0,0.0
rxn31154_d0,0.0
rxn31165_d0,-0.00425
rxn31166_d0,0.0
rxn31167_d0,0.0
rxn31167_m0,0.0
rxn31167_x0,0.0
rxn31169_d0,-0.0004018476381397072
rxn31169_m0,0.0
rxn31169_x0,0.0
rxn31204_x0,0.0012857443888484282
rxn31205_x0,0.0
rxn31221_x0,0.0
rxn31240_c0,0.0
rxn31260_x0,0.0
rxn31768_d0,4.0773435375000006e-07
rxn31768_m0,0.0
rxn31768_r0,0.0
rxn31828_d0,3.574645533492012e-05
rxn31828_m0,-3.590635115992012e-05
rxn31828_v0,0.0
rxn31927_d0,-1.5989582500000004e-07
rxn32037_d0,0.0
rxn32037_m0,0.0
rxn32037_x0,0.0
rxn32592_d0,0.0
rxn32592_m0,0.0
rxn32592_x0,0.0
rxn32628_d0,0.0
rxn32628_m0,0.0
rxn32628_v0,0.0
rxn33085_c0,0.0
rxn33186_d0,-0.023648911482554952
rxn33186_m0,0.0
rxn33502_c0,0.0
rxn33611_x0,0.0
rxn33838_c0,0.0
rxn33838_d0,0.02045770868968979
rxn34362_d0,-1.4908476107769493e-06
rxn34467_d0,0.0
rxn34467_m0,0.0
rxn34467_v0,0.0
rxn35347_j0,0.013453510413551093
rxn35671_c0,0.0
rxn35680_c0,0.0
rxn35686_x0,0.0
rxn35687_x0,0.0
rxn35688_x0,0.0
rxn35689_x0,0.0
rxn36362_c0,0.0
rxn36474_c0,0.0
rxn36540_c0,0.0
rxn36543_c0,0.0
rxn36557_c0,0.0
rxn36561_c0,0.0
rxn36659_d0,0.0
rxn36659_t0,0.0
rxn36668_c0,0.0
rxn36668_n0,0.0
rxn36668_r0,0.0
rxn36681_c0,0.0
rxn36682_c0,0.0
rxn36683_c0,6.037618248692586e-05
rxn36684_c0,0.0
rxn36685_c0,0.0
rxn36686_c0,-0.0002599134180259405
rxn36687_c0,0.0
rxn36688_c0,0.0
rxn36689_c0,0.0
rxn36690_c0,0.0
rxn36690_r0,0.0
rxn36691_c0,0.0
rxn36691_r0,0.0
rxn36694_c0,0.0
rxn36698_c0,0.0
rxn36698_w0,0.0
rxn36699_c0,0.0
rxn36699_w0,0.0
rxn36705_d0,0.0
rxn36705_m0,0.0
rxn36705_w0,0.0
rxn36706_d0,0.0
rxn36706_m0,0.0
rxn36706_w0,0.0
