,Name,Mature_leaf_flux,Mature_leaf_vfit
rxn13689_j0,cytochrome-c reductase (ubiquinol8: 4 protons translocated),0.1497241499883105,
rxn13726_j0,NADH-DEHYDROG-A-RXN.ce.cornexp.CPD-9956_UBIQUINONE-8,0.1445562179752465,
rxn13822_d0,deoxyadenosine transport,-1.5989582500000004e-07,
rxn13822_m0,deoxyadenosine transport,-3.197916500000001e-07,
rxn13971_c0,pheophorbide-a hydrolase (decarboxylating),0.0,
rxn13972_c0,UDP-L-rhamnose:NADP+ 4-oxidoreductase,0.0,
rxn13975_c0,2-(2'-methylthio)ethylmalate hydroxymutase,0.0,
rxn13975_d0,2-(2'-methylthio)ethylmalate hydroxymutase,0.0,
rxn13984_r0,"homomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn13986_r0,"dihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn13995_c0,2-(3'-methylthio)hexylmalate hydroxymutase,0.0,
rxn13995_d0,2-(3'-methylthio)hexylmalate hydroxymutase,0.0,
rxn14004_d0,"acetyl-CoA:4-methylthio-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14012_d0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase,0.0,
rxn14012_m0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase,0.0,
rxn14012_r0,(E)-nonaprenyl-diphosphate:isopentenyl-diphosphate nonaprenyltranstransferase,0.0,
rxn14058_c0,"L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)",0.0,
rxn14059_c0,2-(3'-methylthio)butylmalate hydroxymutase,0.0,
rxn14059_d0,2-(3'-methylthio)butylmalate hydroxymutase,0.0,
rxn14068_c0,S-(phenylacetothiohydroximoyl)-L-cysteine phenylacetothiohydroximate-lyase (deaminating; pyruvate-forming),0.0,
rxn14074_c0,UDP-glucose:4-methylthiobutylthiohydroximate S-beta-D-glucosyltransferase,0.0,
rxn14082_c0,"tryptamine,NADPH:oxygen oxidoreductase (N-hydroxylating)",0.0,
rxn14085_d0,all-trans-nonaprenyl-diphosphate:homogentisate nonaprenyltransferase (decarboxylating),2.4783852875000234e-07,
rxn14094_d0,tetrahydrogeranylgeranyl-diphosphate:NADP+ oxidoreductase,4.313189879375001e-05,
rxn14102_d0,"acetyl-CoA:9-methylthio-2-oxononanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14133_c0,3'-phosphoadenylyl-sulfate:3-methylthiopropyl-desulfoglucosinolate sulfotransferase,0.0,
rxn14142_d0,dihydrogeranylgeranyl-diphosphate:NADP+ oxidoreductase,4.313189879375001e-05,
rxn14156_c0,2-(3'-methylthio)heptylmalate hydroxymutase,0.0,
rxn14156_d0,2-(3'-methylthio)heptylmalate hydroxymutase,0.0,
rxn14161_r0,"hexahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn14183_d0,"acetyl-CoA:5-methylthio-2-oxopentanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14205_d0,"acetyl-CoA:7-methylthio-2-oxoheptanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14237_r0,"pentahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn14245_c0,2-Aminoacrylate aminohydrolase,0.0,
rxn14245_d0,2-Aminoacrylate aminohydrolase,0.0,
rxn14245_m0,2-Aminoacrylate aminohydrolase,0.0,
rxn14245_x0,2-Aminoacrylate aminohydrolase,0.0,
rxn14248_c0,2-(3'-methylthio)propylmalate hydroxymutase,0.0,
rxn14248_d0,2-(3'-methylthio)propylmalate hydroxymutase,0.0,
rxn14261_d0,phytyl-diphosphate:NADP+ oxidoreductase,4.313189879375001e-05,
rxn14278_c0,2-(3'-methylthio)pentylmalate hydroxymutase,0.0,
rxn14278_d0,2-(3'-methylthio)pentylmalate hydroxymutase,0.0,
rxn14285_r0,"trihomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn14294_c0,"(2E,6E)-farnesyl-diphosphate lyase [(3E,6E)-alpha-farnesene-forming]",0.0,
rxn14305_r0,"tetrahomomethionine,NADPH:oxygen oxidoreductase (N-hydroxylating, decarboxylating)",0.0,
rxn14308_d0,"acetyl-CoA:6-methylthio-2-oxohexanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14340_c0,chlorophyll-a magnesium-lyase (pheophytin-a-forming),0.0,
rxn14347_d0,"acetyl-CoA:8-methylthio-2-oxooctanoate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)",0.0,
rxn14362_c0,3'-phosphoadenylyl-sulfate:4-methylthiobutyl-desulfoglucosinolate sulfotransferase,0.0,
rxn14370_c0,"UDP-4-dehydro-6-deoxy-glucose 3,5-epimerase",0.0,
rxn15007_c0,cellobiose glucohydrolase,0.0,
rxn15010_c0,maltose glucohydrolase,0.0,
rxn15014_c0,1-O-sinapoyl-beta-D-glucose:1-O-sinapoyl-beta-D-glucose 1-O-sinapoyltransferase,0.0,
rxn15021_d0,pyruvate:pyruvate acetaldehydetransferase (decarboxylating),-0.0002787252854735991,
rxn15022_c0,Isocitrate:NADP+ oxidoreductase (decarboxylating),0.0001674036568880321,
rxn15022_d0,Isocitrate:NADP+ oxidoreductase (decarboxylating),0.0030817009323727542,
rxn15022_m0,Isocitrate:NADP+ oxidoreductase (decarboxylating),0.0,
rxn15022_x0,Isocitrate:NADP+ oxidoreductase (decarboxylating),0.0,
rxn15029_c0,D-Glucose-6-phosphate phosphohydrolase,0.0,
rxn15045_c0,isocitrate glyoxylate-lyase (succinate-forming),0.0,
rxn15045_x0,isocitrate glyoxylate-lyase (succinate-forming),-0.0001674036568880321,
rxn15056_m0,Isocitrate:NAD+ oxidoreductase (decarboxylating),0.005333333,0.0
rxn15062_c0,UDP-glucose:D-fructose-6-phosphate 2-alpha-D-glucosyltransferase,0.0,
rxn15064_c0,L-glutamine:D-fructose-6-phosphate isomerase (deaminating),0.0,
rxn15069_c0,sucrose alpha-glucohydrolase,0.0,
rxn15069_d0,sucrose alpha-glucohydrolase,0.014074896089470003,
rxn15069_m0,sucrose alpha-glucohydrolase,0.0,
rxn15069_n0,sucrose alpha-glucohydrolase,0.0,
rxn15116_c0,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",-0.00095818396377,0.0
rxn15116_d0,"beta-D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)",0.021600793404544894,
rxn15118_c0,Uridine ribohydrolase,5.692291369988914e-07,
rxn15120_c0,ATP:D-galactose 1-phosphotransferase,0.0,
rxn15121_c0,ATP:D-galactose 1-phosphotransferase,0.0,
rxn15121_m0,ATP:D-galactose 1-phosphotransferase,0.0,
rxn15138_c0,alpha-D-galactosidase,0.0,
rxn15138_w0,alpha-D-galactosidase,0.0,
rxn15141_c0,Raffinose galactohydrolase,0.0,
rxn15151_c0,myo-Inositol:oxygen oxidoreductase,0.0,
rxn15151_n0,myo-Inositol:oxygen oxidoreductase,0.0,
rxn15162_c0,Adenosine ribohydrolase,-4.796874750000001e-07,
rxn15165_c0,N-ribosylnicotinamide ribohydrolase,0.0,
rxn15166_d0,L-cystathionine L-homocysteine-lyase (deaminating; pyruvate-forming),4.640784445634997e-05,
rxn15191_c0,D-xylose aldose-ketose-isomerase,0.0,
rxn15192_c0,D-xylose aldose-ketose-isomerase,0.0,
rxn15209_c0,ATP:D-glucuronate 1-phosphotransferase,0.0,
rxn15229_c0,Guanosine ribohydrolase,6.0191184363001116e-05,
rxn15234_c0,ATP:L-arabinose 1-phosphotransferase,0.0,
rxn15235_c0,ATP:L-arabinose 1-phosphotransferase,0.0,
rxn15248_c0,Inosine ribohydrolase,0.0,
rxn15248_w0,Inosine ribohydrolase,0.0,
rxn15249_m0,ATP:alpha-D-glucose 6-phosphotransferase,0.0,
rxn15250_c0,alpha-D-Glucose 6-phosphate phosphohydrolase,0.0008913531305299992,
rxn15250_d0,alpha-D-Glucose 6-phosphate phosphohydrolase,0.0,
rxn15270_c0,D-mannose-6-phosphate aldose-ketose-isomerase,-0.0014990352155713708,
rxn15271_d0,beta-D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase,0.011307146607931378,
rxn15280_c0,isocitrate hydro-lyase (cis-aconitate-forming),0.0,
rxn15280_d0,isocitrate hydro-lyase (cis-aconitate-forming),-0.0030817009323727547,
rxn15280_m0,isocitrate hydro-lyase (cis-aconitate-forming),-0.005333333,0.0
rxn15298_c0,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase,-0.00095818396377,0.0
rxn15298_d0,diphosphate:beta-D-fructose-6-phosphate 1-phosphotransferase,0.0,
rxn15307_c0,Xanthosine ribohydrolase,0.0,
rxn15334_c0,(S)(+)-Allantoin amidohydrolase,0.0,
rxn15348_c0,Coniferin beta-D-glucosidase,0.0,
rxn15361_c0,"D-Fructose-2,6-bisphosphate 2-phosphohydrolase",0.0,
rxn15362_c0,UDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase,0.0,
rxn15362_m0,UDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase,0.0,
rxn15362_n0,UDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase,0.0,
rxn15362_x0,UDPglucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase,0.0,
rxn15364_c0,alpha-D-Glucose 6-phosphate ketol-isomerase,-0.0008913531305299992,0.0
rxn15364_d0,alpha-D-Glucose 6-phosphate ketol-isomerase,-0.001309415878069829,0.0
rxn15389_c0,"1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)-beta-D-glucose:choline 1-O-(4-Hydroxy-3,5-dimethoxycinnamoyl)transferase",0.0,
rxn15399_c0,1-O-Sinapoyl-beta-D-glucose:(S)-malate O-sinapoyltransferase,0.0,
rxn15435_c0,ATP:D-fructose 6-phosphotransferase,0.0,
rxn15435_d0,ATP:D-fructose 6-phosphotransferase,0.012949566147775173,
rxn15435_m0,ATP:D-fructose 6-phosphotransferase,0.0,
rxn15466_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)",0.0,
rxn15467_c0,"(R)-2,3-Dihydroxy-3-methylbutanoate hydro-lyase",0.0,
rxn15489_c0,3-Ureidoisobutyrate amidohydrolase,0.0,
rxn15493_c0,ATP:D-fructose-6-phosphate 1-phosphotransferase,0.002125,0.0
rxn15493_d0,ATP:D-fructose-6-phosphate 1-phosphotransferase,0.0,
rxn15494_c0,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase",0.002125,0.0
rxn15494_d0,"beta-D-Fructose 1,6-bisphosphate 1-phosphohydrolase",-0.021600793404544894,
rxn15500_c0,O-phosphorylhomoserine:selenocysteine Se-(3-amino-3-carboxypropyl)transferase,0.0,
rxn15505_c0,beta-D-Glucosyl-2-coumarinate glucohydrolase,0.0,
rxn15588_c0,lactase,0.0,
rxn15668_c0,1D-myo-inositol-3-phosphate lyase (isomerizing),0.0,
rxn15700_c0,"22alpha-hydroxy-campesterol,NADPH:oxygen oxidoreductase (C-23-hydroxylating)",0.0,
rxn15701_c0,"22alpha-hydroxy-campest-4-en-3-one,NADPH:oxygen oxidoreductase (C-23-hydroxylating)",0.0,
rxn15720_c0,R08080,0.0,
rxn15780_c0,R08767,1.5989582500000004e-07,
rxn15816_c0,R08842,0.0,
rxn15819_c0,R08848,0.0,
rxn15819_d0,R08848,0.0,
rxn15819_m0,R08848,0.0,
rxn15819_x0,R08848,0.0,
rxn15874_c0,"dTDP-6-deoxy-L-mannose:NADP+ 4-oxidoreductase (3,5-epimerizing)",0.0,
rxn15887_c0,R08983,0.0,
rxn15901_c0,chlorophyllide magnesium-lyase (pheophorbide-forming),0.0,
rxn15937_d0,chlorophyllide-b:phytyl-diphosphate phytyltransferase,0.0,
rxn15971_c0,feruloyl-CoA:16-hydroxypalmitate feruloyltransferase,0.0,
rxn16108_d0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)",0.0,
rxn16108_m0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)",0.0,
rxn16108_r0,"(2E,6E)-farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase (adding 4 isopentenyl units)",0.0,
rxn16110_d0,geranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 7 isopentenyl units),0.0,
rxn16110_m0,geranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 7 isopentenyl units),0.0,
rxn16110_r0,geranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 7 isopentenyl units),0.0,
rxn16111_d0,geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 5 isopentenyl units),4.077343537500024e-07,
rxn16111_m0,geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 5 isopentenyl units),0.0,
rxn16111_r0,geranylgeranyl-diphosphate:isopentenyl-diphosphate transtransferase (adding 5 isopentenyl units),0.0,
rxn16114_c0,L-tyrosine:pyruvate aminotransferase,0.0,
rxn16141_c0,R09281,0.0,
rxn16231_c0,"GTP 8,9-lyase (cyclic pyranopterin monophosphate-forming)",0.0,
rxn16289_c0,Hexadecanoic acid:fatty acid omega-hydroxylase,0.0,
rxn16289_r0,Hexadecanoic acid:fatty acid omega-hydroxylase,0.0,
rxn16291_c0,"cis-9,10-epoxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)",0.0,
rxn16291_r0,"cis-9,10-epoxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)",0.0,
rxn16298_c0,"16-hydroxypalmitate,NADPH:oxygen oxidoreductase (10-hydroxylating)",0.0,
rxn16300_c0,"9,10-dihydroxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)",0.0,
rxn16300_r0,"9,10-dihydroxystearate,NADPH:oxygen oxidoreductase (18-hydroxylating)",0.0,
rxn16304_c0,"9,10-epoxy-18-hydroxystearate hydrolase",0.0,
rxn16306_c0,"9,10-epoxystearate hydrolase",0.0,
rxn16364_c0,S-adenosylmethionine:iodide methyltransferase,0.0,
rxn16369_c0,benzoyl-CoA:benzyl alcohol O-benzoyltransferase,0.0,
rxn16406_c0,"S-(2E,6E)-farnesyl-L-cysteine oxidase",0.0,
rxn16423_c0,"L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating)",0.0,
rxn16424_c0,"N-hydroxy-L-phenylalanine,NADPH:oxygen oxidoreductase (N-hydroxylating)",0.0,
rxn16426_d0,"L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating)",0.0,
rxn16427_d0,"N-hydroxy-L-tryptophan,NADPH:oxygen oxidoreductase (N-hydroxylating)",0.0,
rxn16428_d0,R09585,0.0,
rxn16445_c0,"zeaxanthin:oxygen oxidoreductase (7,8-cleaving)",0.0,
rxn16460_c0,"(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(3R,6E)-nerolidol-forming]",0.0,
rxn16462_c0,"(2E,6E)-farnesyl-diphosphate diphosphate-lyase [(Z)-gamma-bisabolene-forming]",0.0,
rxn16473_c0,acetyl-CoA:(3Z)-hex-3-en-1-ol acetyltransferase,0.0,
rxn16498_d0,"9,15,9'-tricis-zeta-carotene cis-trans-isomerase",8.8422391225e-05,
rxn16546_c0,"(S)-squalene-2,3-epoxide hydro-lyase (arabidiol forming)",0.0,
rxn16555_c0,"(S)-2,3-epoxysqualene mutase (cyclizing, thalianol-forming)",0.0,
rxn16574_c0,ATP:molybdopterin adenylyltransferase,0.0,
rxn16583_c0,adenylyl-molybdopterin:molybdate molybdate transferase (AMP-forming),0.0,
rxn16598_c0,GDP:alpha-D-glucose 1-phosphate guanylyltransferase,0.0014990352155713708,
rxn16690_c0,"CTP:2-trans,6-trans-farnesol O-phosphotransferase",0.0,
rxn16691_c0,CTP:farnesyl-phosphate phosphotransferase,0.0,
rxn16723_c0,R09885,0.0,
rxn16723_d0,R09885,0.0,
rxn16723_m0,R09885,0.0,
rxn16723_x0,R09885,0.0,
rxn16751_c0,"(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, marneral-forming)",0.0,
rxn16755_c0,"(3S)-2,3-epoxy-2,3-dihydrosqualene mutase (cyclizing, baruol-forming)",0.0,
rxn16809_c0,geranyl-diphosphate diphosphate-lyase [(E)-beta-ocimene-forming],0.0,
rxn16811_c0,"geranyl-diphosphate diphosphate-lyase (cyclizing, 1,8-cineole-forming)",0.0,
rxn16829_c0,R09983,0.0,
rxn16829_d0,R09983,0.0,
rxn16829_m0,R09983,0.0,
rxn16829_x0,R09983,0.0,
rxn16861_c0,3beta-hydroxy-4beta-methylcholestenoate dehydrogenase,0.0,
rxn16872_c0,mannitol dehydrogenase,0.0,
rxn16880_c0,"GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase",0.0,
rxn16999_j0,ubiquinol-cytochrome c oxidoreductase,0.0,
rxn17062_c0,leucocyanidin oxygenase,0.0,
rxn17063_c0,prolyl hydroxylase,0.0,
rxn17118_d0,delta9-desaturase,0.0,
rxn17196_c0,TPNH-ferredoxin reductase,0.1219237141730305,
rxn17196_d0,TPNH-ferredoxin reductase,0.04516597041687474,
rxn17201_c0,RXN-11213.c,0.0,
rxn17206_m0,2-keto-isovalerate dehydrogenase (lipoamide),0.0,
rxn17247_c0,"saccharopine dehydrogenase (NAD+, L-glutamate-forming)",0.0,
rxn17269_m0,protein-6-N-(dihydrolipoyl)lysine:NAD+ oxidoreductase,0.0,
rxn17275_d0,"PAPS reductase, thioredoxin-dependent",0.0,
rxn17390_c0,2-methyl branched chain acyl-CoA dehydrogenase,0.0,
rxn17428_m0,3-Demethylubiquinone-9 3-O-methyltransferase,1.5989582500000004e-07,
rxn17464_m0,dihydrolipoyl transacylase,0.0,
rxn17469_d0,FabF,0.0,
rxn17497_c0,uridine diphosphoglucose-coniferyl alcohol glucosyltransferase,0.0,
rxn17499_c0,2-coumarate O-beta-glucosyltransferase,0.0,
rxn17502_c0,UDP-glucose dolichyl-phosphate glucosyltransferase,0.0,
rxn17505_c0,UDP-glucose:indol-3-ylacetate glucosyl-transferase,0.0,
rxn17519_c0,"N,N'-diacetylchitobiosylpyrophosphoryldolichol synthase",0.0,
rxn17521_c0,GDP-mannose:chitobiosyldiphosphodolichol beta-D-mannosyltransferase,0.0,
rxn17554_c0,UDP-glucose:N-hydroxy-2-phenylethanethioamide S-beta-D-glucosyltransferase,0.0,
rxn17615_c0,dolichyl-phosphate mannose synthase,0.0,
rxn17654_c0,aromatic aminotransferase,0.0,
rxn17666_c0,ATP:1-phosphatidyl-1D-myo-inositol-5-phosphate 4-phosphotransferase,0.0,
rxn17707_c0,GDP fucose pyrophosphorylase,0.0,
rxn17713_c0,UTP-monosaccharide-1-phosphate uridylyltransferase,0.0,
rxn17718_c0,dolichol phosphate N-acetylglucosamine-1-phosphotransferase,0.0,
rxn17726_d0,"ATP:alpha-glucan, water phosphotransferase",0.0,
rxn17731_m0,biotin synthase,1.5989582500000004e-07,
rxn17758_c0,3-hydroxy-2-methylpropanoate:NAD+ oxidoreductase,0.0,
rxn17774_c0,glycerol-ester acylhydrolase,0.0,
rxn17803_d0,oleoyl-[acyl-carrier-protein] hydrolase,0.00011459086552470586,
rxn17865_c0,"2',3'-cyclic nucleotide 3'-phosphohydrolase",0.0,
rxn17950_c0,beta-galactosidase,0.0,
rxn17953_c0,beta-fructofuranosidase,-0.0014322043823313708,
rxn18162_c0,N-oligosaccharide glycopeptidase,0.0,
rxn18180_c0,nitrile aminohydrolase,0.0,
rxn18697_v0,xenobiotic-transporting ATPase,0.0,
rxn18698_v0,xenobiotic-transporting ATPase,0.0,
rxn18699_v0,xenobiotic-transporting ATPase,0.0,
rxn18700_v0,xenobiotic-transporting ATPase,0.0,
rxn18701_v0,xenobiotic-transporting ATPase,0.0,
rxn18702_v0,xenobiotic-transporting ATPase,0.0,
rxn18703_v0,xenobiotic-transporting ATPase,0.0,
rxn18704_v0,xenobiotic-transporting ATPase,0.0,
rxn18705_v0,xenobiotic-transporting ATPase,0.0,
rxn18706_v0,xenobiotic-transporting ATPase,0.0,
rxn18707_v0,xenobiotic-transporting ATPase,0.0,
rxn18708_v0,xenobiotic-transporting ATPase,0.0,
rxn18709_v0,xenobiotic-transporting ATPase,0.0,
rxn18710_v0,xenobiotic-transporting ATPase,0.0,
rxn18711_v0,xenobiotic-transporting ATPase,0.0,
rxn18712_v0,xenobiotic-transporting ATPase,0.0,
rxn18713_v0,xenobiotic-transporting ATPase,0.0,
rxn18714_v0,xenobiotic-transporting ATPase,0.0,
rxn18715_v0,xenobiotic-transporting ATPase,0.0,
rxn18716_v0,xenobiotic-transporting ATPase,0.0,
rxn18717_v0,xenobiotic-transporting ATPase,0.0,
rxn18718_v0,xenobiotic-transporting ATPase,0.0,
rxn18719_v0,xenobiotic-transporting ATPase,0.0,
rxn18720_v0,xenobiotic-transporting ATPase,0.0,
rxn18721_v0,xenobiotic-transporting ATPase,0.0,
rxn18722_v0,xenobiotic-transporting ATPase,0.0,
rxn18723_v0,xenobiotic-transporting ATPase,0.0,
rxn18724_v0,xenobiotic-transporting ATPase,0.0,
rxn18725_v0,xenobiotic-transporting ATPase,0.0,
rxn18726_v0,xenobiotic-transporting ATPase,0.0,
rxn18727_v0,xenobiotic-transporting ATPase,0.0,
rxn18728_v0,xenobiotic-transporting ATPase,0.0,
rxn18729_v0,xenobiotic-transporting ATPase,0.0,
rxn18730_v0,xenobiotic-transporting ATPase,0.0,
rxn18731_v0,xenobiotic-transporting ATPase,0.0,
rxn18732_v0,xenobiotic-transporting ATPase,0.0,
rxn18733_v0,xenobiotic-transporting ATPase,0.0,
rxn18734_v0,xenobiotic-transporting ATPase,0.0,
rxn18735_v0,xenobiotic-transporting ATPase,0.0,
rxn18736_v0,xenobiotic-transporting ATPase,0.0,
rxn18737_v0,xenobiotic-transporting ATPase,0.0,
rxn18738_v0,xenobiotic-transporting ATPase,0.0,
rxn18739_v0,xenobiotic-transporting ATPase,0.0,
rxn18740_v0,xenobiotic-transporting ATPase,0.0,
rxn18741_v0,xenobiotic-transporting ATPase,0.0,
rxn18742_v0,xenobiotic-transporting ATPase,0.0,
rxn18743_v0,xenobiotic-transporting ATPase,0.0,
rxn18744_v0,xenobiotic-transporting ATPase,0.0,
rxn18745_v0,xenobiotic-transporting ATPase,0.0,
rxn18746_v0,xenobiotic-transporting ATPase,0.0,
rxn18747_v0,xenobiotic-transporting ATPase,0.0,
rxn18748_v0,xenobiotic-transporting ATPase,0.0,
rxn18749_v0,xenobiotic-transporting ATPase,0.0,
rxn18750_v0,xenobiotic-transporting ATPase,0.0,
rxn18751_v0,xenobiotic-transporting ATPase,0.0,
rxn18752_v0,xenobiotic-transporting ATPase,0.0,
rxn18753_v0,xenobiotic-transporting ATPase,0.0,
rxn18754_v0,xenobiotic-transporting ATPase,0.0,
rxn18755_v0,xenobiotic-transporting ATPase,0.0,
rxn18756_v0,xenobiotic-transporting ATPase,0.0,
rxn18757_v0,xenobiotic-transporting ATPase,0.0,
rxn18758_v0,xenobiotic-transporting ATPase,0.0,
rxn18759_v0,xenobiotic-transporting ATPase,0.0,
rxn18760_v0,xenobiotic-transporting ATPase,0.0,
rxn18761_v0,xenobiotic-transporting ATPase,0.0,
rxn18762_v0,xenobiotic-transporting ATPase,0.0,
rxn18763_v0,xenobiotic-transporting ATPase,0.0,
rxn18764_v0,xenobiotic-transporting ATPase,0.0,
rxn18765_v0,xenobiotic-transporting ATPase,0.0,
rxn18766_v0,xenobiotic-transporting ATPase,0.0,
rxn18767_v0,xenobiotic-transporting ATPase,0.0,
rxn18768_v0,xenobiotic-transporting ATPase,0.0,
rxn18769_v0,xenobiotic-transporting ATPase,0.0,
rxn18770_v0,xenobiotic-transporting ATPase,0.0,
rxn18771_v0,xenobiotic-transporting ATPase,0.0,
rxn18772_v0,xenobiotic-transporting ATPase,0.0,
rxn18773_v0,xenobiotic-transporting ATPase,0.0,
rxn18774_v0,xenobiotic-transporting ATPase,0.0,
rxn18775_v0,xenobiotic-transporting ATPase,0.0,
rxn18776_v0,xenobiotic-transporting ATPase,0.0,
rxn18777_v0,xenobiotic-transporting ATPase,0.0,
rxn18778_v0,xenobiotic-transporting ATPase,0.0,
rxn18779_v0,xenobiotic-transporting ATPase,0.0,
rxn18780_v0,xenobiotic-transporting ATPase,0.0,
rxn18781_v0,xenobiotic-transporting ATPase,0.0,
rxn18782_v0,glucosyl-oleandomycin-exporting ATPase,0.0,
rxn18783_v0,xenobiotic-transporting ATPase,0.0,
rxn18784_v0,xenobiotic-transporting ATPase,0.0,
rxn18785_v0,xenobiotic-transporting ATPase,0.0,
rxn18786_v0,xenobiotic-transporting ATPase,0.0,
rxn18787_v0,xenobiotic-transporting ATPase,0.0,
rxn18788_v0,xenobiotic-transporting ATPase,0.0,
rxn18789_v0,xenobiotic-transporting ATPase,0.0,
rxn18790_v0,xenobiotic-transporting ATPase,0.0,
rxn18791_v0,xenobiotic-transporting ATPase,0.0,
rxn18792_v0,xenobiotic-transporting ATPase,0.0,
rxn18793_v0,xenobiotic-transporting ATPase,0.0,
rxn18794_v0,xenobiotic-transporting ATPase,0.0,
rxn18795_v0,xenobiotic-transporting ATPase,0.0,
rxn18796_v0,xenobiotic-transporting ATPase,0.0,
rxn18797_v0,xenobiotic-transporting ATPase,0.0,
rxn18798_v0,xenobiotic-transporting ATPase,0.0,
rxn18799_v0,xenobiotic-transporting ATPase,0.0,
rxn18800_v0,xenobiotic-transporting ATPase,0.0,
rxn18801_v0,xenobiotic-transporting ATPase,0.0,
rxn18802_v0,xenobiotic-transporting ATPase,0.0,
rxn18803_v0,xenobiotic-transporting ATPase,0.0,
rxn18804_v0,xenobiotic-transporting ATPase,0.0,
rxn18805_v0,xenobiotic-transporting ATPase,0.0,
rxn18806_v0,xenobiotic-transporting ATPase,0.0,
rxn18807_v0,xenobiotic-transporting ATPase,0.0,
rxn18808_v0,xenobiotic-transporting ATPase,0.0,
rxn18809_v0,xenobiotic-transporting ATPase,0.0,
rxn18810_v0,xenobiotic-transporting ATPase,0.0,
rxn18811_v0,xenobiotic-transporting ATPase,0.0,
rxn18812_v0,xenobiotic-transporting ATPase,0.0,
rxn18813_v0,xenobiotic-transporting ATPase,0.0,
rxn18814_v0,xenobiotic-transporting ATPase,0.0,
rxn18815_v0,xenobiotic-transporting ATPase,0.0,
rxn18816_v0,xenobiotic-transporting ATPase,0.0,
rxn18817_v0,xenobiotic-transporting ATPase,0.0,
rxn18818_v0,xenobiotic-transporting ATPase,0.0,
rxn18819_v0,xenobiotic-transporting ATPase,0.0,
rxn18820_v0,xenobiotic-transporting ATPase,0.0,
rxn18821_v0,xenobiotic-transporting ATPase,0.0,
rxn18822_v0,xenobiotic-transporting ATPase,0.0,
rxn18823_v0,xenobiotic-transporting ATPase,0.0,
rxn18824_v0,xenobiotic-transporting ATPase,0.0,
rxn18825_v0,xenobiotic-transporting ATPase,0.0,
rxn18826_v0,xenobiotic-transporting ATPase,0.0,
rxn18827_v0,xenobiotic-transporting ATPase,0.0,
rxn18828_v0,xenobiotic-transporting ATPase,0.0,
rxn18829_v0,xenobiotic-transporting ATPase,0.0,
rxn18830_v0,xenobiotic-transporting ATPase,0.0,
rxn18831_v0,xenobiotic-transporting ATPase,0.0,
