,Name,Mature_leaf_flux,Mature_leaf_vfit
rxn18778_c0,xenobiotic-transporting ATPase,0.0,
rxn18778_g0,xenobiotic-transporting ATPase,0.0,
rxn18778_v0,xenobiotic-transporting ATPase,0.0,
rxn18778_w0,xenobiotic-transporting ATPase,0.0,
rxn18779_c0,xenobiotic-transporting ATPase,0.0,
rxn18779_g0,xenobiotic-transporting ATPase,0.0,
rxn18779_v0,xenobiotic-transporting ATPase,0.0,
rxn18779_w0,xenobiotic-transporting ATPase,0.0,
rxn18780_c0,xenobiotic-transporting ATPase,0.0,
rxn18780_g0,xenobiotic-transporting ATPase,0.0,
rxn18780_v0,xenobiotic-transporting ATPase,0.0,
rxn18780_w0,xenobiotic-transporting ATPase,0.0,
rxn18781_c0,xenobiotic-transporting ATPase,0.0,
rxn18781_g0,xenobiotic-transporting ATPase,0.0,
rxn18781_v0,xenobiotic-transporting ATPase,0.0,
rxn18781_w0,xenobiotic-transporting ATPase,0.0,
rxn18782_c0,glucosyl-oleandomycin-exporting ATPase,0.0,
rxn18782_g0,glucosyl-oleandomycin-exporting ATPase,0.0,
rxn18782_v0,glucosyl-oleandomycin-exporting ATPase,0.0,
rxn18782_w0,glucosyl-oleandomycin-exporting ATPase,0.0,
rxn18783_c0,xenobiotic-transporting ATPase,0.0,
rxn18783_g0,xenobiotic-transporting ATPase,0.0,
rxn18783_v0,xenobiotic-transporting ATPase,0.0,
rxn18783_w0,xenobiotic-transporting ATPase,0.0,
rxn18784_c0,xenobiotic-transporting ATPase,0.0,
rxn18784_g0,xenobiotic-transporting ATPase,0.0,
rxn18784_v0,xenobiotic-transporting ATPase,0.0,
rxn18784_w0,xenobiotic-transporting ATPase,0.0,
rxn18785_c0,xenobiotic-transporting ATPase,0.0,
rxn18785_g0,xenobiotic-transporting ATPase,0.0,
rxn18785_v0,xenobiotic-transporting ATPase,0.0,
rxn18785_w0,xenobiotic-transporting ATPase,0.0,
rxn18786_c0,xenobiotic-transporting ATPase,0.0,
rxn18786_g0,xenobiotic-transporting ATPase,0.0,
rxn18786_v0,xenobiotic-transporting ATPase,0.0,
rxn18786_w0,xenobiotic-transporting ATPase,0.0,
rxn18787_c0,xenobiotic-transporting ATPase,0.0,
rxn18787_g0,xenobiotic-transporting ATPase,0.0,
rxn18787_v0,xenobiotic-transporting ATPase,0.0,
rxn18787_w0,xenobiotic-transporting ATPase,0.0,
rxn18788_c0,xenobiotic-transporting ATPase,0.0,
rxn18788_g0,xenobiotic-transporting ATPase,0.0,
rxn18788_v0,xenobiotic-transporting ATPase,0.0,
rxn18788_w0,xenobiotic-transporting ATPase,0.0,
rxn18789_c0,xenobiotic-transporting ATPase,0.0,
rxn18789_g0,xenobiotic-transporting ATPase,0.0,
rxn18789_v0,xenobiotic-transporting ATPase,0.0,
rxn18789_w0,xenobiotic-transporting ATPase,0.0,
rxn18790_c0,xenobiotic-transporting ATPase,0.0,
rxn18790_g0,xenobiotic-transporting ATPase,0.0,
rxn18790_v0,xenobiotic-transporting ATPase,0.0,
rxn18790_w0,xenobiotic-transporting ATPase,0.0,
rxn18791_c0,xenobiotic-transporting ATPase,0.0,
rxn18791_g0,xenobiotic-transporting ATPase,0.0,
rxn18791_v0,xenobiotic-transporting ATPase,0.0,
rxn18791_w0,xenobiotic-transporting ATPase,0.0,
rxn18792_c0,xenobiotic-transporting ATPase,0.0,
rxn18792_g0,xenobiotic-transporting ATPase,0.0,
rxn18792_v0,xenobiotic-transporting ATPase,0.0,
rxn18792_w0,xenobiotic-transporting ATPase,0.0,
rxn18793_c0,xenobiotic-transporting ATPase,0.0,
rxn18793_g0,xenobiotic-transporting ATPase,0.0,
rxn18793_v0,xenobiotic-transporting ATPase,0.0,
rxn18793_w0,xenobiotic-transporting ATPase,0.0,
rxn18794_c0,xenobiotic-transporting ATPase,0.0,
rxn18794_g0,xenobiotic-transporting ATPase,0.0,
rxn18794_v0,xenobiotic-transporting ATPase,0.0,
rxn18794_w0,xenobiotic-transporting ATPase,0.0,
rxn18795_c0,xenobiotic-transporting ATPase,0.0,
rxn18795_g0,xenobiotic-transporting ATPase,0.0,
rxn18795_v0,xenobiotic-transporting ATPase,0.0,
rxn18795_w0,xenobiotic-transporting ATPase,0.0,
rxn18796_c0,xenobiotic-transporting ATPase,0.0,
rxn18796_g0,xenobiotic-transporting ATPase,0.0,
rxn18796_v0,xenobiotic-transporting ATPase,0.0,
rxn18796_w0,xenobiotic-transporting ATPase,0.0,
rxn18797_c0,xenobiotic-transporting ATPase,0.0,
rxn18797_g0,xenobiotic-transporting ATPase,0.0,
rxn18797_v0,xenobiotic-transporting ATPase,0.0,
rxn18797_w0,xenobiotic-transporting ATPase,0.0,
rxn18798_c0,xenobiotic-transporting ATPase,0.0,
rxn18798_g0,xenobiotic-transporting ATPase,0.0,
rxn18798_v0,xenobiotic-transporting ATPase,0.0,
rxn18798_w0,xenobiotic-transporting ATPase,0.0,
rxn18799_c0,xenobiotic-transporting ATPase,0.0,
rxn18799_g0,xenobiotic-transporting ATPase,0.0,
rxn18799_v0,xenobiotic-transporting ATPase,0.0,
rxn18799_w0,xenobiotic-transporting ATPase,0.0,
rxn18800_c0,xenobiotic-transporting ATPase,0.0,
rxn18800_g0,xenobiotic-transporting ATPase,0.0,
rxn18800_v0,xenobiotic-transporting ATPase,0.0,
rxn18800_w0,xenobiotic-transporting ATPase,0.0,
rxn18801_c0,xenobiotic-transporting ATPase,0.0,
rxn18801_g0,xenobiotic-transporting ATPase,0.0,
rxn18801_v0,xenobiotic-transporting ATPase,0.0,
rxn18801_w0,xenobiotic-transporting ATPase,0.0,
rxn18802_c0,xenobiotic-transporting ATPase,0.0,
rxn18802_g0,xenobiotic-transporting ATPase,0.0,
rxn18802_v0,xenobiotic-transporting ATPase,0.0,
rxn18802_w0,xenobiotic-transporting ATPase,0.0,
rxn18803_c0,xenobiotic-transporting ATPase,0.0,
rxn18803_g0,xenobiotic-transporting ATPase,0.0,
rxn18803_v0,xenobiotic-transporting ATPase,0.0,
rxn18803_w0,xenobiotic-transporting ATPase,0.0,
rxn18804_c0,xenobiotic-transporting ATPase,0.0,
rxn18804_g0,xenobiotic-transporting ATPase,0.0,
rxn18804_v0,xenobiotic-transporting ATPase,0.0,
rxn18804_w0,xenobiotic-transporting ATPase,0.0,
rxn18805_c0,xenobiotic-transporting ATPase,0.0,
rxn18805_g0,xenobiotic-transporting ATPase,0.0,
rxn18805_v0,xenobiotic-transporting ATPase,0.0,
rxn18805_w0,xenobiotic-transporting ATPase,0.0,
rxn18806_c0,xenobiotic-transporting ATPase,0.0,
rxn18806_g0,xenobiotic-transporting ATPase,0.0,
rxn18806_v0,xenobiotic-transporting ATPase,0.0,
rxn18806_w0,xenobiotic-transporting ATPase,0.0,
rxn18807_c0,xenobiotic-transporting ATPase,0.0,
rxn18807_g0,xenobiotic-transporting ATPase,0.0,
rxn18807_v0,xenobiotic-transporting ATPase,0.0,
rxn18807_w0,xenobiotic-transporting ATPase,0.0,
rxn18808_c0,xenobiotic-transporting ATPase,0.0,
rxn18808_g0,xenobiotic-transporting ATPase,0.0,
rxn18808_v0,xenobiotic-transporting ATPase,0.0,
rxn18808_w0,xenobiotic-transporting ATPase,0.0,
rxn18809_c0,xenobiotic-transporting ATPase,0.0,
rxn18809_g0,xenobiotic-transporting ATPase,0.0,
rxn18809_v0,xenobiotic-transporting ATPase,0.0,
rxn18809_w0,xenobiotic-transporting ATPase,0.0,
rxn18810_c0,xenobiotic-transporting ATPase,0.0,
rxn18810_g0,xenobiotic-transporting ATPase,0.0,
rxn18810_v0,xenobiotic-transporting ATPase,0.0,
rxn18810_w0,xenobiotic-transporting ATPase,0.0,
rxn18811_c0,xenobiotic-transporting ATPase,0.0,
rxn18811_g0,xenobiotic-transporting ATPase,0.0,
rxn18811_v0,xenobiotic-transporting ATPase,0.0,
rxn18811_w0,xenobiotic-transporting ATPase,0.0,
rxn18812_c0,xenobiotic-transporting ATPase,0.0,
rxn18812_g0,xenobiotic-transporting ATPase,0.0,
rxn18812_v0,xenobiotic-transporting ATPase,0.0,
rxn18812_w0,xenobiotic-transporting ATPase,0.0,
rxn18813_c0,xenobiotic-transporting ATPase,0.0,
rxn18813_g0,xenobiotic-transporting ATPase,0.0,
rxn18813_v0,xenobiotic-transporting ATPase,0.0,
rxn18813_w0,xenobiotic-transporting ATPase,0.0,
rxn18814_c0,xenobiotic-transporting ATPase,0.0,
rxn18814_g0,xenobiotic-transporting ATPase,0.0,
rxn18814_v0,xenobiotic-transporting ATPase,0.0,
rxn18814_w0,xenobiotic-transporting ATPase,0.0,
rxn18815_c0,xenobiotic-transporting ATPase,0.0,
rxn18815_g0,xenobiotic-transporting ATPase,0.0,
rxn18815_v0,xenobiotic-transporting ATPase,0.0,
rxn18815_w0,xenobiotic-transporting ATPase,0.0,
rxn18816_c0,xenobiotic-transporting ATPase,0.0,
rxn18816_g0,xenobiotic-transporting ATPase,0.0,
rxn18816_v0,xenobiotic-transporting ATPase,0.0,
rxn18816_w0,xenobiotic-transporting ATPase,0.0,
rxn18817_c0,xenobiotic-transporting ATPase,0.0,
rxn18817_g0,xenobiotic-transporting ATPase,0.0,
rxn18817_v0,xenobiotic-transporting ATPase,0.0,
rxn18817_w0,xenobiotic-transporting ATPase,0.0,
rxn18818_c0,xenobiotic-transporting ATPase,0.0,
rxn18818_g0,xenobiotic-transporting ATPase,0.0,
rxn18818_v0,xenobiotic-transporting ATPase,0.0,
rxn18818_w0,xenobiotic-transporting ATPase,0.0,
rxn18819_c0,xenobiotic-transporting ATPase,0.0,
rxn18819_g0,xenobiotic-transporting ATPase,0.0,
rxn18819_v0,xenobiotic-transporting ATPase,0.0,
rxn18819_w0,xenobiotic-transporting ATPase,0.0,
rxn18820_c0,xenobiotic-transporting ATPase,0.0,
rxn18820_g0,xenobiotic-transporting ATPase,0.0,
rxn18820_v0,xenobiotic-transporting ATPase,0.0,
rxn18820_w0,xenobiotic-transporting ATPase,0.0,
rxn18821_c0,xenobiotic-transporting ATPase,0.0,
rxn18821_g0,xenobiotic-transporting ATPase,0.0,
rxn18821_v0,xenobiotic-transporting ATPase,0.0,
rxn18821_w0,xenobiotic-transporting ATPase,0.0,
rxn18822_c0,xenobiotic-transporting ATPase,0.0,
rxn18822_g0,xenobiotic-transporting ATPase,0.0,
rxn18822_v0,xenobiotic-transporting ATPase,0.0,
rxn18822_w0,xenobiotic-transporting ATPase,0.0,
rxn18823_c0,xenobiotic-transporting ATPase,0.0,
rxn18823_g0,xenobiotic-transporting ATPase,0.0,
rxn18823_v0,xenobiotic-transporting ATPase,0.0,
rxn18823_w0,xenobiotic-transporting ATPase,0.0,
rxn18824_c0,xenobiotic-transporting ATPase,0.0,
rxn18824_g0,xenobiotic-transporting ATPase,0.0,
rxn18824_v0,xenobiotic-transporting ATPase,0.0,
rxn18824_w0,xenobiotic-transporting ATPase,0.0,
rxn18825_c0,xenobiotic-transporting ATPase,0.0,
rxn18825_g0,xenobiotic-transporting ATPase,0.0,
rxn18825_v0,xenobiotic-transporting ATPase,0.0,
rxn18825_w0,xenobiotic-transporting ATPase,0.0,
rxn18826_c0,xenobiotic-transporting ATPase,0.0,
rxn18826_g0,xenobiotic-transporting ATPase,0.0,
rxn18826_v0,xenobiotic-transporting ATPase,0.0,
rxn18826_w0,xenobiotic-transporting ATPase,0.0,
rxn18827_c0,xenobiotic-transporting ATPase,0.0,
rxn18827_g0,xenobiotic-transporting ATPase,0.0,
rxn18827_v0,xenobiotic-transporting ATPase,0.0,
rxn18827_w0,xenobiotic-transporting ATPase,0.0,
rxn18828_c0,xenobiotic-transporting ATPase,0.0,
rxn18828_g0,xenobiotic-transporting ATPase,0.0,
rxn18828_v0,xenobiotic-transporting ATPase,0.0,
rxn18828_w0,xenobiotic-transporting ATPase,0.0,
rxn18829_c0,xenobiotic-transporting ATPase,0.0,
rxn18829_g0,xenobiotic-transporting ATPase,0.0,
rxn18829_v0,xenobiotic-transporting ATPase,0.0,
rxn18829_w0,xenobiotic-transporting ATPase,0.0,
rxn18830_c0,xenobiotic-transporting ATPase,0.0,
rxn18830_g0,xenobiotic-transporting ATPase,0.0,
rxn18830_v0,xenobiotic-transporting ATPase,0.0,
rxn18830_w0,xenobiotic-transporting ATPase,0.0,
rxn18831_c0,xenobiotic-transporting ATPase,0.0,
rxn18831_g0,xenobiotic-transporting ATPase,0.0,
rxn18831_v0,xenobiotic-transporting ATPase,0.0,
rxn18831_w0,xenobiotic-transporting ATPase,0.0,
rxn18832_c0,xenobiotic-transporting ATPase,0.0,
rxn18832_g0,xenobiotic-transporting ATPase,0.0,
rxn18832_v0,xenobiotic-transporting ATPase,0.0,
rxn18832_w0,xenobiotic-transporting ATPase,0.0,
rxn18833_c0,xenobiotic-transporting ATPase,0.0,
rxn18833_g0,xenobiotic-transporting ATPase,0.0,
rxn18833_v0,xenobiotic-transporting ATPase,0.0,
rxn18833_w0,xenobiotic-transporting ATPase,0.0,
rxn18834_c0,xenobiotic-transporting ATPase,0.0,
rxn18834_g0,xenobiotic-transporting ATPase,0.0,
rxn18834_v0,xenobiotic-transporting ATPase,0.0,
rxn18834_w0,xenobiotic-transporting ATPase,0.0,
rxn18835_c0,xenobiotic-transporting ATPase,0.0,
rxn18835_g0,xenobiotic-transporting ATPase,0.0,
rxn18835_v0,xenobiotic-transporting ATPase,0.0,
rxn18835_w0,xenobiotic-transporting ATPase,0.0,
rxn18836_c0,xenobiotic-transporting ATPase,0.0,
rxn18836_g0,xenobiotic-transporting ATPase,0.0,
rxn18836_v0,xenobiotic-transporting ATPase,0.0,
rxn18836_w0,xenobiotic-transporting ATPase,0.0,
rxn18837_c0,xenobiotic-transporting ATPase,0.0,
rxn18837_g0,xenobiotic-transporting ATPase,0.0,
rxn18837_v0,xenobiotic-transporting ATPase,0.0,
rxn18837_w0,xenobiotic-transporting ATPase,0.0,
rxn18838_c0,xenobiotic-transporting ATPase,0.0,
rxn18838_g0,xenobiotic-transporting ATPase,0.0,
rxn18838_v0,xenobiotic-transporting ATPase,0.0,
rxn18838_w0,xenobiotic-transporting ATPase,0.0,
rxn18839_c0,xenobiotic-transporting ATPase,0.0,
rxn18839_g0,xenobiotic-transporting ATPase,0.0,
rxn18839_v0,xenobiotic-transporting ATPase,0.0,
rxn18839_w0,xenobiotic-transporting ATPase,0.0,
rxn18840_c0,xenobiotic-transporting ATPase,0.0,
rxn18840_g0,xenobiotic-transporting ATPase,0.0,
rxn18840_v0,xenobiotic-transporting ATPase,0.0,
rxn18840_w0,xenobiotic-transporting ATPase,0.0,
rxn18841_c0,xenobiotic-transporting ATPase,0.0,
rxn18841_g0,xenobiotic-transporting ATPase,0.0,
rxn18841_v0,xenobiotic-transporting ATPase,0.0,
rxn18841_w0,xenobiotic-transporting ATPase,0.0,
rxn18842_c0,xenobiotic-transporting ATPase,0.0,
rxn18842_g0,xenobiotic-transporting ATPase,0.0,
rxn18842_v0,xenobiotic-transporting ATPase,0.0,
rxn18842_w0,xenobiotic-transporting ATPase,0.0,
rxn18843_c0,xenobiotic-transporting ATPase,0.0,
rxn18843_g0,xenobiotic-transporting ATPase,0.0,
rxn18843_v0,xenobiotic-transporting ATPase,0.0,
rxn18843_w0,xenobiotic-transporting ATPase,0.0,
rxn18844_c0,xenobiotic-transporting ATPase,0.0,
rxn18844_g0,xenobiotic-transporting ATPase,0.0,
rxn18844_v0,xenobiotic-transporting ATPase,0.0,
rxn18844_w0,xenobiotic-transporting ATPase,0.0,
rxn18845_c0,xenobiotic-transporting ATPase,0.0,
rxn18845_g0,xenobiotic-transporting ATPase,0.0,
rxn18845_v0,xenobiotic-transporting ATPase,0.0,
rxn18845_w0,xenobiotic-transporting ATPase,0.0,
rxn18846_c0,xenobiotic-transporting ATPase,0.0,
rxn18846_g0,xenobiotic-transporting ATPase,0.0,
rxn18846_v0,xenobiotic-transporting ATPase,0.0,
rxn18846_w0,xenobiotic-transporting ATPase,0.0,
rxn18847_c0,xenobiotic-transporting ATPase,0.0,
rxn18847_g0,xenobiotic-transporting ATPase,0.0,
rxn18847_v0,xenobiotic-transporting ATPase,0.0,
rxn18847_w0,xenobiotic-transporting ATPase,0.0,
rxn18848_c0,xenobiotic-transporting ATPase,0.0,
rxn18848_g0,xenobiotic-transporting ATPase,0.0,
rxn18848_v0,xenobiotic-transporting ATPase,0.0,
rxn18848_w0,xenobiotic-transporting ATPase,0.0,
rxn18849_c0,xenobiotic-transporting ATPase,0.0,
rxn18849_g0,xenobiotic-transporting ATPase,0.0,
rxn18849_v0,xenobiotic-transporting ATPase,0.0,
rxn18849_w0,xenobiotic-transporting ATPase,0.0,
rxn18850_c0,xenobiotic-transporting ATPase,0.0,
rxn18850_g0,xenobiotic-transporting ATPase,0.0,
rxn18850_v0,xenobiotic-transporting ATPase,0.0,
rxn18850_w0,xenobiotic-transporting ATPase,0.0,
rxn18851_c0,xenobiotic-transporting ATPase,0.0,
rxn18851_g0,xenobiotic-transporting ATPase,0.0,
rxn18851_v0,xenobiotic-transporting ATPase,0.0,
rxn18851_w0,xenobiotic-transporting ATPase,0.0,
rxn18852_c0,xenobiotic-transporting ATPase,0.0,
rxn18852_g0,xenobiotic-transporting ATPase,0.0,
rxn18852_v0,xenobiotic-transporting ATPase,0.0,
rxn18852_w0,xenobiotic-transporting ATPase,0.0,
rxn18853_c0,xenobiotic-transporting ATPase,0.0,
rxn18853_g0,xenobiotic-transporting ATPase,0.0,
rxn18853_v0,xenobiotic-transporting ATPase,0.0,
rxn18853_w0,xenobiotic-transporting ATPase,0.0,
rxn18854_c0,xenobiotic-transporting ATPase,0.0,
rxn18854_g0,xenobiotic-transporting ATPase,0.0,
rxn18854_v0,xenobiotic-transporting ATPase,0.0,
rxn18854_w0,xenobiotic-transporting ATPase,0.0,
rxn18855_c0,xenobiotic-transporting ATPase,0.0,
rxn18855_g0,xenobiotic-transporting ATPase,0.0,
rxn18855_v0,xenobiotic-transporting ATPase,0.0,
rxn18855_w0,xenobiotic-transporting ATPase,0.0,
rxn18856_c0,xenobiotic-transporting ATPase,0.0,
rxn18856_g0,xenobiotic-transporting ATPase,0.0,
rxn18856_v0,xenobiotic-transporting ATPase,0.0,
rxn18856_w0,xenobiotic-transporting ATPase,0.0,
rxn18857_c0,xenobiotic-transporting ATPase,0.0,
rxn18857_g0,xenobiotic-transporting ATPase,0.0,
rxn18857_v0,xenobiotic-transporting ATPase,0.0,
rxn18857_w0,xenobiotic-transporting ATPase,0.0,
rxn18858_c0,xenobiotic-transporting ATPase,0.0,
rxn18858_g0,xenobiotic-transporting ATPase,0.0,
rxn18858_v0,xenobiotic-transporting ATPase,0.0,
rxn18858_w0,xenobiotic-transporting ATPase,0.0,
rxn18859_c0,xenobiotic-transporting ATPase,0.0,
rxn18859_g0,xenobiotic-transporting ATPase,0.0,
rxn18859_v0,xenobiotic-transporting ATPase,0.0,
rxn18859_w0,xenobiotic-transporting ATPase,0.0,
rxn18860_c0,xenobiotic-transporting ATPase,0.0,
rxn18860_g0,xenobiotic-transporting ATPase,0.0,
rxn18860_v0,xenobiotic-transporting ATPase,0.0,
rxn18860_w0,xenobiotic-transporting ATPase,0.0,
rxn18861_c0,xenobiotic-transporting ATPase,0.0,
rxn18861_g0,xenobiotic-transporting ATPase,0.0,
rxn18861_v0,xenobiotic-transporting ATPase,0.0,
rxn18861_w0,xenobiotic-transporting ATPase,0.0,
rxn18862_c0,xenobiotic-transporting ATPase,0.0,
rxn18862_g0,xenobiotic-transporting ATPase,0.0,
rxn18862_v0,xenobiotic-transporting ATPase,0.0,
rxn18862_w0,xenobiotic-transporting ATPase,0.0,
rxn18863_c0,xenobiotic-transporting ATPase,0.0,
rxn18863_g0,xenobiotic-transporting ATPase,0.0,
rxn18863_v0,xenobiotic-transporting ATPase,0.0,
rxn18863_w0,xenobiotic-transporting ATPase,0.0,
rxn18864_c0,xenobiotic-transporting ATPase,0.0,
rxn18864_g0,xenobiotic-transporting ATPase,0.0,
rxn18864_v0,xenobiotic-transporting ATPase,0.0,
rxn18864_w0,xenobiotic-transporting ATPase,0.0,
rxn18865_c0,xenobiotic-transporting ATPase,0.0,
rxn18865_g0,xenobiotic-transporting ATPase,0.0,
rxn18865_v0,xenobiotic-transporting ATPase,0.0,
rxn18865_w0,xenobiotic-transporting ATPase,0.0,
rxn18866_c0,xenobiotic-transporting ATPase,0.0,
rxn18866_g0,xenobiotic-transporting ATPase,0.0,
rxn18866_v0,xenobiotic-transporting ATPase,0.0,
rxn18866_w0,xenobiotic-transporting ATPase,0.0,
rxn18867_c0,xenobiotic-transporting ATPase,0.0,
rxn18867_g0,xenobiotic-transporting ATPase,0.0,
rxn18867_v0,xenobiotic-transporting ATPase,0.0,
rxn18867_w0,xenobiotic-transporting ATPase,0.0,
rxn18868_c0,xenobiotic-transporting ATPase,0.0,
rxn18868_g0,xenobiotic-transporting ATPase,0.0,
rxn18868_v0,xenobiotic-transporting ATPase,0.0,
rxn18868_w0,xenobiotic-transporting ATPase,0.0,
rxn18869_c0,xenobiotic-transporting ATPase,0.0,
rxn18869_g0,xenobiotic-transporting ATPase,0.0,
rxn18869_v0,xenobiotic-transporting ATPase,0.0,
rxn18869_w0,xenobiotic-transporting ATPase,0.0,
rxn18870_c0,xenobiotic-transporting ATPase,0.0,
rxn18870_g0,xenobiotic-transporting ATPase,0.0,
rxn18870_v0,xenobiotic-transporting ATPase,0.0,
rxn18870_w0,xenobiotic-transporting ATPase,0.0,
rxn18871_c0,xenobiotic-transporting ATPase,0.0,
rxn18871_g0,xenobiotic-transporting ATPase,0.0,
rxn18871_v0,xenobiotic-transporting ATPase,0.0,
rxn18871_w0,xenobiotic-transporting ATPase,0.0,
rxn18872_c0,xenobiotic-transporting ATPase,0.0,
rxn18872_g0,xenobiotic-transporting ATPase,0.0,
rxn18872_v0,xenobiotic-transporting ATPase,0.0,
rxn18872_w0,xenobiotic-transporting ATPase,0.0,
rxn18873_c0,xenobiotic-transporting ATPase,0.0,
rxn18873_g0,xenobiotic-transporting ATPase,0.0,
rxn18873_v0,xenobiotic-transporting ATPase,0.0,
rxn18873_w0,xenobiotic-transporting ATPase,0.0,
rxn18874_c0,xenobiotic-transporting ATPase,0.0,
rxn18874_g0,xenobiotic-transporting ATPase,0.0,
rxn18874_v0,xenobiotic-transporting ATPase,0.0,
rxn18874_w0,xenobiotic-transporting ATPase,0.0,
rxn18875_c0,xenobiotic-transporting ATPase,0.0,
rxn18875_g0,xenobiotic-transporting ATPase,0.0,
rxn18875_v0,xenobiotic-transporting ATPase,0.0,
rxn18875_w0,xenobiotic-transporting ATPase,0.0,
rxn18876_c0,xenobiotic-transporting ATPase,0.0,
rxn18876_g0,xenobiotic-transporting ATPase,0.0,
rxn18876_v0,xenobiotic-transporting ATPase,0.0,
rxn18876_w0,xenobiotic-transporting ATPase,0.0,
rxn18877_c0,xenobiotic-transporting ATPase,0.0,
rxn18877_g0,xenobiotic-transporting ATPase,0.0,
rxn18877_v0,xenobiotic-transporting ATPase,0.0,
rxn18877_w0,xenobiotic-transporting ATPase,0.0,
rxn18878_c0,xenobiotic-transporting ATPase,0.0,
rxn18878_g0,xenobiotic-transporting ATPase,0.0,
rxn18878_v0,xenobiotic-transporting ATPase,0.0,
rxn18878_w0,xenobiotic-transporting ATPase,0.0,
rxn18879_c0,xenobiotic-transporting ATPase,0.0,
rxn18879_g0,xenobiotic-transporting ATPase,0.0,
rxn18879_v0,xenobiotic-transporting ATPase,0.0,
rxn18879_w0,xenobiotic-transporting ATPase,0.0,
rxn18880_c0,xenobiotic-transporting ATPase,0.0,
rxn18880_g0,xenobiotic-transporting ATPase,0.0,
rxn18880_v0,xenobiotic-transporting ATPase,0.0,
rxn18880_w0,xenobiotic-transporting ATPase,0.0,
rxn18881_c0,xenobiotic-transporting ATPase,0.0,
rxn18881_g0,xenobiotic-transporting ATPase,0.0,
rxn18881_v0,xenobiotic-transporting ATPase,0.0,
rxn18881_w0,xenobiotic-transporting ATPase,0.0,
rxn18882_c0,xenobiotic-transporting ATPase,0.0,
rxn18882_g0,xenobiotic-transporting ATPase,0.0,
rxn18882_v0,xenobiotic-transporting ATPase,0.0,
rxn18882_w0,xenobiotic-transporting ATPase,0.0,
rxn18883_c0,xenobiotic-transporting ATPase,0.0,
rxn18883_g0,xenobiotic-transporting ATPase,0.0,
rxn18883_v0,xenobiotic-transporting ATPase,0.0,
rxn18883_w0,xenobiotic-transporting ATPase,0.0,
rxn18884_c0,xenobiotic-transporting ATPase,0.0,
rxn18884_g0,xenobiotic-transporting ATPase,0.0,
rxn18884_v0,xenobiotic-transporting ATPase,0.0,
rxn18884_w0,xenobiotic-transporting ATPase,0.0,
rxn18885_c0,xenobiotic-transporting ATPase,0.0,
rxn18885_g0,xenobiotic-transporting ATPase,0.0,
rxn18885_v0,xenobiotic-transporting ATPase,0.0,
rxn18885_w0,xenobiotic-transporting ATPase,0.0,
rxn18886_c0,xenobiotic-transporting ATPase,0.0,
rxn18886_g0,xenobiotic-transporting ATPase,0.0,
rxn18886_v0,xenobiotic-transporting ATPase,0.0,
rxn18886_w0,xenobiotic-transporting ATPase,0.0,
rxn18887_c0,xenobiotic-transporting ATPase,0.0,
rxn18887_g0,xenobiotic-transporting ATPase,0.0,
rxn18887_v0,xenobiotic-transporting ATPase,0.0,
rxn18887_w0,xenobiotic-transporting ATPase,0.0,
rxn18888_c0,xenobiotic-transporting ATPase,0.0,
rxn18888_g0,xenobiotic-transporting ATPase,0.0,
rxn18888_v0,xenobiotic-transporting ATPase,0.0,
rxn18888_w0,xenobiotic-transporting ATPase,0.0,
rxn18889_c0,xenobiotic-transporting ATPase,0.0,
rxn18889_g0,xenobiotic-transporting ATPase,0.0,
rxn18889_v0,xenobiotic-transporting ATPase,0.0,
rxn18889_w0,xenobiotic-transporting ATPase,0.0,
rxn18890_c0,xenobiotic-transporting ATPase,0.0,
rxn18890_g0,xenobiotic-transporting ATPase,0.0,
rxn18890_v0,xenobiotic-transporting ATPase,0.0,
rxn18890_w0,xenobiotic-transporting ATPase,0.0,
rxn18891_c0,xenobiotic-transporting ATPase,0.0,
rxn18891_g0,xenobiotic-transporting ATPase,0.0,
rxn18891_v0,xenobiotic-transporting ATPase,0.0,
rxn18891_w0,xenobiotic-transporting ATPase,0.0,
rxn18892_c0,xenobiotic-transporting ATPase,0.0,
rxn18892_g0,xenobiotic-transporting ATPase,0.0,
rxn18892_v0,xenobiotic-transporting ATPase,0.0,
rxn18892_w0,xenobiotic-transporting ATPase,0.0,
rxn18893_c0,xenobiotic-transporting ATPase,0.0,
rxn18893_g0,xenobiotic-transporting ATPase,0.0,
rxn18893_v0,xenobiotic-transporting ATPase,0.0,
rxn18893_w0,xenobiotic-transporting ATPase,0.0,
rxn18894_c0,xenobiotic-transporting ATPase,0.0,
rxn18894_g0,xenobiotic-transporting ATPase,0.0,
rxn18894_v0,xenobiotic-transporting ATPase,0.0,
rxn18894_w0,xenobiotic-transporting ATPase,0.0,
rxn18895_c0,xenobiotic-transporting ATPase,0.0,
rxn18895_g0,xenobiotic-transporting ATPase,0.0,
rxn18895_v0,xenobiotic-transporting ATPase,0.0,
rxn18895_w0,xenobiotic-transporting ATPase,0.0,
rxn18896_c0,xenobiotic-transporting ATPase,0.0,
rxn18896_g0,xenobiotic-transporting ATPase,0.0,
rxn18896_v0,xenobiotic-transporting ATPase,0.0,
rxn18896_w0,xenobiotic-transporting ATPase,0.0,
rxn18897_c0,xenobiotic-transporting ATPase,0.0,
rxn18897_g0,xenobiotic-transporting ATPase,0.0,
rxn18897_v0,xenobiotic-transporting ATPase,0.0,
rxn18897_w0,xenobiotic-transporting ATPase,0.0,
